Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
AREV	3	H	PUR SANG	3	0	1	617,00	462,00	1079,00	205,67	320
SOCRATES	3	H	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
SYDNEY BOYS	3	M	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
MARKEZA	3	F	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
ZIFULOTT	3	H	PUR SANG	4	0	1	617,00	462,00	1079,00	154,25	285
PRINCE SAKURA	3	M	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
ESTIMA	3	F	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
CHARMINGSTAR	2	H	PUR SANG	1	0	1	617,00	462,00	1079,00	617,00	
AGILE	7	F	PUR SANG	2	0	1	617,00	0,00	617,00	308,50	425
IAKOVOS	3	H	PUR SANG	2	0	1	617,00	462,00	1079,00	308,50	
MY LOVE SONG	3	F	PUR SANG	2	0	1	617,00	0,00	617,00	308,50	320
PRAETORIA	3	F	PUR SANG	3	0	1	617,00	0,00	617,00	205,67	340
STARGATOR	3	F	PUR SANG	2	0	1	617,00	0,00	617,00	308,50	335
ASIF ALI	3	M	PUR SANG	2	0	1	617,00	0,00	617,00	308,50	310
BIG RED SOLO	3	M	PUR SANG	3	0	1	617,00	0,00	617,00	205,67	320
DELTA DAN	3	H	PUR SANG	1	0	1	617,00	0,00	617,00	617,00	
PRINCE A RIO	5	H	PUR SANG	1	0	1	616,00	277,00	893,00	616,00	330
HOLY WOODED	4	F	PUR SANG	3	0	1	616,00	277,00	893,00	205,33	295
BELLE LUMIERE	4	F	PUR SANG	2	0	1	616,00	277,00	893,00	308,00	260
BLACK SWAN	3	H	PUR SANG	3	0	2	616,00	461,00	1077,00	205,33	350
ROYAL SHAKE	6	H	PUR SANG	4	0	1	616,00	277,00	893,00	154,00	300
ALREHB	9	H	PUR SANG	1	0	1	616,00	0,00	616,00	616,00	340
ZELVAGGIA	2	F	PUR SANG	2	0	2	615,00	461,00	1076,00	307,50	
MICCOSUKEE	5	F	PUR SANG	3	0	2	609,00	273,00	882,00	203,00	180
RAJMAMAILLE	6	F	PUR SANG	6	0	2	607,00	272,00	879,00	101,17	280
ALPAGE	7	H	PUR SANG	3	0	1	600,00	270,00	870,00	200,00	370
LUNA ROCK	5	F	PUR SANG	2	0	1	600,00	270,00	870,00	300,00	300
TEEN D'AUTHIE	4	H	PUR SANG	2	0	2	600,00	0,00	600,00	300,00	
DREAM IN BROOKE	4	F	PUR SANG	1	0	1	600,00	270,00	870,00	600,00	350
LORD RAGNAR	2	M	PUR SANG	1	0	1	600,00	450,00	1050,00	600,00	
LAPRINCESSDETRILLE	2	F	PUR SANG	1	0	1	600,00	450,00	1050,00	600,00	
LADY OF THE CROSS	4	F	PUR SANG	4	0	2	599,00	269,00	868,00	149,75	230
PIU DREAM	5	H	PUR SANG	2	0	2	591,00	265,00	856,00	295,50	220
L'ARLEQUIN	4	H	PUR SANG	6	0	2	591,00	265,00	856,00	98,50	185
TOVABIEN	4	F	PUR SANG	7	0	2	591,00	265,00	856,00	84,43	175
LOUGHCREW	6	H	PUR SANG	4	0	2	590,00	264,00	854,00	147,50	200
BETTER TO SMILE	3	F	PUR SANG	3	0	2	589,00	0,00	589,00	196,33	300
INDIAN STREAK	4	H	PUR SANG	4	0	1	584,00	262,00	846,00	146,00	310
SENECHALE	4	F	PUR SANG	5	0	1	584,00	262,00	846,00	116,80	230
DELTA SPIRIT	9	H	PUR SANG	4	0	1	576,00	259,00	835,00	144,00	270
JUSSIFER	9	H	PUR SANG	3	0	1	576,00	259,00	835,00	192,00	150
GARDOL MOON	7	F	PUR SANG	1	0	1	576,00	259,00	835,00	576,00	160
ROCK OF SPIRIT	7	H	PUR SANG	6	0	1	576,00	259,00	835,00	96,00	150
PENNYWELL	6	F	PUR SANG	6	0	1	576,00	259,00	835,00	96,00	150
LIKETHEWIND	4	F	PUR SANG	5	0	1	576,00	259,00	835,00	115,20	240
BOEZA	4	F	PUR SANG	3	0	1	576,00	259,00	835,00	192,00	235
ROMAN LADY	3	F	PUR SANG	3	0	2	576,00	432,00	1008,00	192,00	320
PEGASUS D'AZUR	3	H	PUR SANG	4	0	2	576,00	216,00	792,00	144,00	280
YEXIAN	2	M	PUR SANG	2	0	1	576,00	432,00	1008,00	288,00	
GO CASSIS	2	M	PUR SANG	2	0	1	576,00	432,00	1008,00	288,00	
KING FIERCE	2	H	PUR SANG	3	0	1	576,00	432,00	1008,00	192,00	
OTHON	3	M	PUR SANG	2	0	2	575,00	431,00	1006,00	287,50	310
LADY IN RED	3	F	PUR SANG	3	0	2	572,00	429,00	1001,00	190,67	250
AKAMASOA	4	F	PUR SANG	7	0	2	561,00	252,00	813,00	80,14	195
REGAL EYE	3	H	PUR SANG	2	0	2	561,00	0,00	561,00	280,50	390
MADOUSS	8	F	PUR SANG	5	0	1	560,00	252,00	812,00	112,00	235
ARYVESAN	4	F	PUR SANG	4	0	1	552,00	248,00	800,00	138,00	245
MISS BEAR	3	F	PUR SANG	3	0	1	552,00	414,00	966,00	184,00	260
LA CHUNGA	3	F	PUR SANG	5	0	1	552,00	414,00	966,00	110,40	265
MAROOCHYDORE	3	H	PUR SANG	3	0	1	552,00	414,00	966,00	184,00	240
TREMBLANT	6	H	PUR SANG	2	0	1	552,00	0,00	552,00	276,00	290
DESTROYING ANGEL	4	F	PUR SANG	2	0	1	552,00	248,00	800,00	276,00	335
JERRY ELMY	7	H	PUR SANG	2	0	1	550,00	0,00	550,00	275,00	
NOUVELLE TRIXIA	4	F	PUR SANG	2	0	2	550,00	247,00	797,00	275,00	305
CORTADO	5	H	PUR SANG	1	0	1	548,00	246,00	794,00	548,00	355
GABYLOU	4	H	PUR SANG	6	0	1	548,00	246,00	794,00	91,33	280
GOLD STANDARD	3	H	PUR SANG	2	0	1	548,00	411,00	959,00	274,00	250
EAGLE EMBLEM	4	M	PUR SANG	1	0	1	548,00	0,00	548,00	548,00	
BAY MOON	4	H	PUR SANG	5	0	2	541,00	242,00	783,00	108,20	190
PEGGIES REVENGE	4	F	PUR SANG	6	0	1	536,00	0,00	536,00	89,33	150
ULTIMO MINUTO	2	M	PUR SANG	3	0	2	531,00	398,00	929,00	177,00	
ALCALA	5	F	PUR SANG	2	0	2	528,00	237,00	765,00	264,00	225
GRAN HABANO	5	M	PUR SANG	6	0	1	527,00	237,00	764,00	87,83	280
HIGH VIOLET	5	F	PUR SANG	2	0	1	527,00	0,00	527,00	263,50	270
SILAWAY	4	F	PUR SANG	2	0	1	525,00	236,00	761,00	262,50	360
RUN TO ME	3	F	PUR SANG	3	0	1	525,00	393,00	918,00	175,00	260
BAIE CHOPE	3	F	PUR SANG	5	0	1	525,00	393,00	918,00	105,00	260
HOCKNEY	2	M	PUR SANG	2	0	1	525,00	393,00	918,00	262,50	
MIYASAKI	2	F	PUR SANG	1	0	1	525,00	393,00	918,00	525,00	
OASIS DE BERING	2	F	PUR SANG	1	0	1	525,00	393,00	918,00	525,00	
OBSCURE	2	F	PUR SANG	1	0	1	525,00	393,00	918,00	525,00	
QUESACO	2	M	PUR SANG	1	0	1	525,00	393,00	918,00	525,00	
TWISTING RING	2	F	PUR SANG	2	0	1	525,00	0,00	525,00	262,50	
BIRR CASTLE	6	H	PUR SANG	2	0	1	522,00	234,00	756,00	261,00	495
LITTLE LION	4	H	PUR SANG	1	0	1	522,00	234,00	756,00	522,00	
SPOTTED TAIL	3	F	PUR SANG	3	0	2	522,00	391,00	913,00	174,00	270
WANT AND POWER	4	M	PUR SANG	1	0	1	522,00	0,00	522,00	522,00	445
AMORETTI	5	H	PUR SANG	2	0	1	520,00	234,00	754,00	260,00	150
L'ENFANT TERRIBLE	6	H	PUR SANG	2	0	2	505,00	226,00	731,00	252,50	240
DSCHINGIS ZANDEE	4	F	PUR SANG	3	0	1	505,00	227,00	732,00	168,33	280
LORD ASCOT	4	H	PUR SANG	2	0	1	505,00	227,00	732,00	252,50	210
THORDIS	4	F	PUR SANG	1	0	1	502,00	225,00	727,00	502,00	395
GOLDEN KNIGHT	3	H	PUR SANG	1	0	1	502,00	376,00	878,00	502,00	
ZALO	3	H	PUR SANG	2	0	1	502,00	376,00	878,00	251,00	
FREEHEARTED	3	H	PUR SANG	1	0	1	502,00	0,00	502,00	502,00	
ROXY BREEZE	3	F	PUR SANG	1	0	1	502,00	0,00	502,00	502,00	
ALJADARA	3	F	PUR SANG	1	0	1	502,00	0,00	502,00	502,00	
THE BLACK SKY	4	H	PUR SANG	4	0	1	500,00	225,00	725,00	125,00	290
XTRALEEWAY	4	F	PUR SANG	3	0	1	500,00	225,00	725,00	166,67	260
BLUE MARTINI	4	H	PUR SANG	2	0	1	500,00	225,00	725,00	250,00	230
PAINTED EYES	3	F	PUR SANG	3	0	1	500,00	0,00	500,00	166,67	
STELLA MELODY	3	F	PUR SANG	1	0	1	500,00	375,00	875,00	500,00	
LADIES DAY	3	F	PUR SANG	2	0	1	500,00	0,00	500,00	250,00	
ALLIANCE ROYALE	3	F	PUR SANG	4	0	1	500,00	375,00	875,00	125,00	285
CHERRY PIE	3	F	PUR SANG	2	0	1	500,00	375,00	875,00	250,00	
PIANOTEUR	3	M	PUR SANG	2	0	1	500,00	0,00	500,00	250,00	310
BELLA RENATA	3	F	PUR SANG	3	0	1	500,00	0,00	500,00	166,67	
SHIRDIHENGE	3	F	PUR SANG	3	0	2	493,00	369,00	862,00	164,33	270
OCALA	3	F	PUR SANG	2	0	2	489,00	366,00	855,00	244,50	330
AWJ	4	F	PUR SANG	7	0	2	489,00	0,00	489,00	69,86	175
AMAZING GRACE	3	F	PUR SANG	3	0	2	488,00	366,00	854,00	162,67	300
ANGLESEA	5	F	PUR SANG	4	0	1	480,00	216,00	696,00	120,00	245
UNA REVELACION	4	F	PUR SANG	4	0	1	480,00	216,00	696,00	120,00	300
THORGALLE	4	F	PUR SANG	4	0	1	480,00	216,00	696,00	120,00	305
SWAY WITH ME	4	F	PUR SANG	3	0	1	480,00	216,00	696,00	160,00	170
HAVEN LAKE CITY	3	F	PUR SANG	4	0	1	480,00	360,00	840,00	120,00	280
NEATIKAT	3	F	PUR SANG	1	0	1	480,00	360,00	840,00	480,00	
AVENUE OF HONOUR	3	F	PUR SANG	3	0	1	480,00	360,00	840,00	160,00	275
KARLITO	3	H	PUR SANG	2	0	1	480,00	360,00	840,00	240,00	270
YARDBIRD	3	H	PUR SANG	4	0	1	480,00	360,00	840,00	120,00	230
FEE ZELEE	3	F	PUR SANG	1	0	1	480,00	360,00	840,00	480,00	
LE MARCEL	3	H	PUR SANG	4	0	1	480,00	360,00	840,00	120,00	255
BEAUTY ANODINE	3	F	PUR SANG	3	0	1	480,00	360,00	840,00	160,00	
BOTIKI	3	F	PUR SANG	1	0	1	480,00	360,00	840,00	480,00	
TACHELIHT	3	H	PUR SANG	2	0	1	480,00	360,00	840,00	240,00	270
CALEDONIE SIM	3	F	PUR SANG	2	0	1	480,00	360,00	840,00	240,00	
WHITE NIGHT	3	F	PUR SANG	1	0	1	480,00	360,00	840,00	480,00	345
EL DIABLO	2	M	PUR SANG	3	0	1	480,00	360,00	840,00	160,00	
GEOPOLITIC	7	H	PUR SANG	2	0	1	480,00	0,00	480,00	240,00	265
TABATA	3	F	PUR SANG	1	0	1	480,00	360,00	840,00	480,00	
PLACID'OO	4	H	PUR SANG	2	0	1	480,00	0,00	480,00	240,00	265
POET DE VEGA	3	M	PUR SANG	2	0	1	480,00	0,00	480,00	240,00	270
GRANDE MERCI	3	F	PUR SANG	1	0	1	480,00	0,00	480,00	480,00	
EASILY CONVINCED	4	H	PUR SANG	7	0	1	480,00	0,00	480,00	68,57	200
MAZZARINO	3	F	PUR SANG	2	0	1	480,00	0,00	480,00	240,00	
BORN TO BRIGHT	3	F	PUR SANG	2	0	1	480,00	0,00	480,00	240,00	
HAPPY FAMILY	5	F	PUR SANG	1	0	1	476,00	214,00	690,00	476,00	565
ECCLOR	5	M	PUR SANG	1	0	1	476,00	214,00	690,00	476,00	230
BLESSED BIRD	4	F	PUR SANG	1	0	1	476,00	214,00	690,00	476,00	
PTI LOUIS	5	H	PUR SANG	2	0	1	476,00	214,00	690,00	238,00	235
ROSE OF MONTREUX	4	F	PUR SANG	4	0	1	476,00	0,00	476,00	119,00	200
MARVELOUSA	4	F	PUR SANG	1	0	1	475,00	0,00	475,00	475,00	
RAINBOW DANCE	4	H	PUR SANG	3	0	2	475,00	213,00	688,00	158,33	555
SCOFIELD	3	H	PUR SANG	1	0	1	475,00	356,00	831,00	475,00	280
KHELONYX	4	H	PUR SANG	6	0	2	462,00	206,00	668,00	77,00	300
GLORY DAYS	11	H	PUR SANG	2	0	1	460,00	207,00	667,00	230,00	165
GLACIER PEAK	8	M	PUR SANG	5	0	1	460,00	207,00	667,00	92,00	225
PAGAN SUN	5	H	PUR SANG	4	0	1	460,00	207,00	667,00	115,00	215
DOMERY	3	H	PUR SANG	2	0	1	460,00	345,00	805,00	230,00	260
LABELLEGNAC	3	F	PUR SANG	2	0	1	460,00	345,00	805,00	230,00	245
NOCTURNE BLOU	3	F	PUR SANG	2	0	1	460,00	345,00	805,00	230,00	315
HERVAS	3	H	PUR SANG	1	0	1	460,00	345,00	805,00	460,00	270
LE BON DOCTEUR	3	F	PUR SANG	5	0	1	460,00	0,00	460,00	92,00	270
HUNDER THE MOON	2	F	PUR SANG	1	0	1	457,00	342,00	799,00	457,00	
MATT MACHINE	7	H	PUR SANG	1	0	1	455,00	0,00	455,00	455,00	390
SCANDALO	4	H	PUR SANG	4	0	1	455,00	0,00	455,00	113,75	370
CHARISMATIC GOLD	3	F	PUR SANG	2	0	1	455,00	0,00	455,00	227,50	
PRAIRIE MOUSE	5	F	PUR SANG	1	0	1	455,00	0,00	455,00	455,00	
LAUNAY	4	H	PUR SANG	1	0	1	450,00	202,00	652,00	450,00	
DIMANCHE SOIR	4	F	PUR SANG	6	0	1	450,00	202,00	652,00	75,00	175
ZIZANIE VAL	4	F	PUR SANG	2	0	1	450,00	0,00	450,00	225,00	
L'ASCINGER	4	H	PUR SANG	3	0	1	450,00	0,00	450,00	150,00	240
BOCCA DI LUPO	4	H	PUR SANG	1	0	1	450,00	202,00	652,00	450,00	220
SICILIAN THREAT	4	H	PUR SANG	7	0	1	450,00	202,00	652,00	64,29	175
PARSIFAL D'OMBREE	5	H	PUR SANG	8	0	2	448,00	201,00	649,00	56,00	150
LAURA TREZY	7	F	PUR SANG	1	0	1	432,00	194,00	626,00	432,00	220
COLGAN SENORA	5	H	PUR SANG	1	0	1	432,00	194,00	626,00	432,00	405
WELCOME CHARLY	5	H	PUR SANG	1	0	1	432,00	194,00	626,00	432,00	305
SON OF ZOR	5	H	PUR SANG	5	0	1	412,00	185,00	597,00	82,40	220
DSCHINGIS GALILEI	4	H	PUR SANG	3	0	1	412,00	185,00	597,00	137,33	285
GOLD AND DREAM	4	F	PUR SANG	3	0	1	412,00	185,00	597,00	137,33	290
HEMEVEZ	4	H	PUR SANG	1	0	1	412,00	185,00	597,00	412,00	390
PANAY	5	F	PUR SANG	1	0	1	412,00	185,00	597,00	412,00	215
LA BELLA OTERO	4	F	PUR SANG	1	0	1	412,00	0,00	412,00	412,00	305
STARLIGHT LIPS	4	F	PUR SANG	1	0	1	412,00	0,00	412,00	412,00	
LADJA	3	F	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	410
SONIC	2	M	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	
YAFTABELLA	2	F	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	
BLACK THRILL	2	F	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	
AFFIRMATIF	2	M	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	
MON ANGE	2	M	PUR SANG	1	0	1	411,00	308,00	719,00	411,00	
VENETIAN TEMPLE	2	F	PUR SANG	2	0	1	411,00	308,00	719,00	205,50	
HADEWIN	9	H	PUR SANG	3	0	1	407,00	183,00	590,00	135,67	295
SAINT LANGIS	8	H	PUR SANG	3	0	1	407,00	183,00	590,00	135,67	230
BANSHIE	5	F	PUR SANG	2	0	1	407,00	183,00	590,00	203,50	255
ELFENN	4	F	PUR SANG	1	0	1	407,00	183,00	590,00	407,00	320
MARYLIN CITY	4	F	PUR SANG	4	0	1	407,00	183,00	590,00	101,75	270
MONTE CINTO	9	H	PUR SANG	3	0	1	407,00	0,00	407,00	135,67	210
ZEN DREAM	3	F	PUR SANG	1	0	1	404,00	0,00	404,00	404,00	
ARCADIA	3	F	PUR SANG	3	0	1	404,00	0,00	404,00	134,67	
AMARIS	3	F	PUR SANG	1	0	1	404,00	303,00	707,00	404,00	
PIANA DU MAZET	3	F	PUR SANG	1	0	1	404,00	303,00	707,00	404,00	
GYMNAST	3	H	PUR SANG	3	0	1	403,00	302,00	705,00	134,33	300
LANDSCAPE	3	H	PUR SANG	4	0	1	403,00	302,00	705,00	100,75	270
WOOD MING	3	H	PUR SANG	2	0	1	403,00	302,00	705,00	201,50	275
LOUNA BEACH	8	F	PUR SANG	3	0	1	400,00	0,00	400,00	133,33	150
HAMAAMM	7	F	PUR SANG	2	0	1	400,00	180,00	580,00	200,00	
KING DES BLAISES	6	H	PUR SANG	2	0	1	400,00	0,00	400,00	200,00	
KOBI BAIE	6	H	PUR SANG	2	0	1	400,00	0,00	400,00	200,00	
I LOVE CHACHA	5	H	PUR SANG	2	0	1	400,00	180,00	580,00	200,00	310
DAYAL	5	H	PUR SANG	3	0	1	400,00	180,00	580,00	133,33	245
BROWNY BLUE	4	F	PUR SANG	4	0	1	400,00	0,00	400,00	100,00	
MAHALA	4	F	PUR SANG	4	0	1	400,00	0,00	400,00	100,00	240
CORBOYER	4	H	PUR SANG	2	0	1	400,00	0,00	400,00	200,00	520
MATHYRHA DU ROAN	4	F	PUR SANG	2	0	1	400,00	0,00	400,00	200,00	
MERLIN DU LARGE	4	H	PUR SANG	3	0	1	400,00	0,00	400,00	133,33	
PENNY DREADFUL	4	F	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
YAVENINIA	4	F	PUR SANG	3	0	1	400,00	180,00	580,00	133,33	235
BRISE DE MAI	4	F	PUR SANG	3	0	1	400,00	0,00	400,00	133,33	220
FIRST LADYKIN	4	F	PUR SANG	1	0	1	400,00	180,00	580,00	400,00	210
MISS MENJO	4	F	PUR SANG	3	0	1	400,00	0,00	400,00	133,33	230
BALBEC	4	H	PUR SANG	6	0	1	400,00	180,00	580,00	66,67	240
SHEITAN DE CHAIS	3	H	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
NEPTUNE CASSANDRE	3	H	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
MONARQUE D'ANJOU	3	H	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
BENEFACT	3	H	PUR SANG	4	0	1	400,00	0,00	400,00	100,00	245
REGIS CAMBACERES	3	H	PUR SANG	4	0	1	400,00	0,00	400,00	100,00	235
ZAKYRA	3	F	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
ELMY	3	H	PUR SANG	5	0	1	400,00	300,00	700,00	80,00	215
TUATAPERE	3	F	PUR SANG	3	0	1	400,00	0,00	400,00	133,33	
LASTEXITTOPARADISE	3	F	PUR SANG	3	0	1	400,00	300,00	700,00	133,33	240
NUMBER ONE DELAPEY	3	H	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
LYS DU NINIAN	3	H	PUR SANG	1	0	1	400,00	0,00	400,00	400,00	
NEPTUNE BAILLY	3	F	PUR SANG	2	0	1	400,00	300,00	700,00	200,00	
ANTRIM	8	M	PUR SANG	4	0	1	388,00	174,00	562,00	97,00	275
SPORT COUPE	8	H	PUR SANG	6	0	1	388,00	174,00	562,00	64,67	305
KALEONA	7	F	PUR SANG	1	0	1	388,00	174,00	562,00	388,00	285
OCEAN	8	H	PUR SANG	4	0	1	385,00	173,00	558,00	96,25	260
LOU MARINA	7	F	PUR SANG	2	0	1	385,00	173,00	558,00	192,50	245
KINGDOM	7	H	PUR SANG	1	0	1	385,00	173,00	558,00	385,00	290
GAULOIS GLORIEUX	4	H	PUR SANG	3	0	1	385,00	173,00	558,00	128,33	285
WOODSTONE	7	H	PUR SANG	2	0	1	385,00	0,00	385,00	192,50	250
WONDER BOY	4	H	PUR SANG	4	0	1	385,00	0,00	385,00	96,25	350
FUN ON THE BAY	3	F	PUR SANG	3	0	1	384,00	288,00	672,00	128,00	290
MISS DE PANAME	3	F	PUR SANG	4	0	1	384,00	288,00	672,00	96,00	355
MISS TALVARD	3	F	PUR SANG	1	0	1	384,00	288,00	672,00	384,00	355
DODGE CITY	3	M	PUR SANG	1	0	1	384,00	288,00	672,00	384,00	
LA ZARRA	3	F	PUR SANG	1	0	1	384,00	288,00	672,00	384,00	
CHILD OF VISION	3	F	PUR SANG	1	0	1	384,00	288,00	672,00	384,00	390
ANGELOTUS	4	F	PUR SANG	2	0	1	380,00	171,00	551,00	190,00	585
HIGH HOPE	8	H	PUR SANG	1	0	1	375,00	0,00	375,00	375,00	535
LORDRECORD	7	H	PUR SANG	4	0	1	375,00	168,00	543,00	93,75	175
JECTOT	7	H	PUR SANG	4	0	1	375,00	168,00	543,00	93,75	150
SUCH A DIAMOND	6	F	PUR SANG	4	0	1	375,00	168,00	543,00	93,75	150
CAROLINE BAY	5	F	PUR SANG	5	0	1	375,00	0,00	375,00	75,00	170
CHAHINE	4	H	PUR SANG	5	0	1	375,00	168,00	543,00	75,00	150
MAHAL PICH	4	F	PUR SANG	2	0	1	375,00	168,00	543,00	187,50	165
BRIONI	5	H	PUR SANG	1	0	1	370,00	166,00	536,00	370,00	
PARISI LADY	4	F	PUR SANG	2	0	1	370,00	166,00	536,00	185,00	360
MUTEKI	3	H	PUR SANG	3	0	1	370,00	277,00	647,00	123,33	300
SIR PATRICK	3	H	PUR SANG	2	0	1	370,00	277,00	647,00	185,00	
MAURICIA	3	F	PUR SANG	4	0	1	370,00	277,00	647,00	92,50	290
YPSILONE	3	F	PUR SANG	1	0	1	370,00	277,00	647,00	370,00	
LIVORNO	3	M	PUR SANG	2	0	1	370,00	277,00	647,00	185,00	
AFYON	3	M	PUR SANG	2	0	1	370,00	277,00	647,00	185,00	285
MY HABITUDE	3	H	PUR SANG	3	0	1	370,00	277,00	647,00	123,33	260
KISRAK	3	F	PUR SANG	4	0	1	370,00	277,00	647,00	92,50	295
GREY WOLF	3	H	PUR SANG	6	0	1	370,00	277,00	647,00	61,67	245
LOCK HEART	3	H	PUR SANG	3	0	1	370,00	277,00	647,00	123,33	310
CZAJKOWSKI	3	M	PUR SANG	2	0	1	370,00	277,00	647,00	185,00	440
LA BELLE HELENE	3	F	PUR SANG	3	0	1	370,00	277,00	647,00	123,33	305
CHARM PLATIN	3	H	PUR SANG	7	0	1	370,00	277,00	647,00	52,86	205
BLOOM	3	F	PUR SANG	2	0	1	370,00	277,00	647,00	185,00	
INVINO VERITAS	3	M	PUR SANG	1	0	1	370,00	277,00	647,00	370,00	
THE ANGEL KING	4	H	PUR SANG	1	0	1	370,00	166,00	536,00	370,00	420
AWICK	3	H	PUR SANG	1	0	1	370,00	277,00	647,00	370,00	
SACRIFICE	3	H	PUR SANG	1	0	1	370,00	277,00	647,00	370,00	
PACHARAN	5	H	PUR SANG	3	0	1	370,00	0,00	370,00	123,33	345
FLYING AQUANGEL	5	H	PUR SANG	1	0	1	370,00	0,00	370,00	370,00	
SCHWYZER	3	H	PUR SANG	2	0	1	370,00	0,00	370,00	185,00	
TOPAZE VENDOME	4	M	PUR SANG	3	0	1	365,00	164,00	529,00	121,67	260
CAMELOR	4	H	PUR SANG	2	0	1	365,00	164,00	529,00	182,50	305
INFINITY CHOP	3	H	PUR SANG	1	0	1	365,00	273,00	638,00	365,00	270
GOLDY FILLY	3	F	PUR SANG	4	0	1	365,00	273,00	638,00	91,25	250
SPORT WOOD	3	M	PUR SANG	2	0	1	365,00	273,00	638,00	182,50	340
POETESSA	3	F	PUR SANG	2	0	1	365,00	0,00	365,00	182,50	
RANAVALONA	3	F	PUR SANG	2	0	1	365,00	0,00	365,00	182,50	330
CISKY	8	F	PUR SANG	1	0	1	360,00	162,00	522,00	360,00	255
SZAFRAN	6	H	PUR SANG	1	0	1	360,00	162,00	522,00	360,00	160
LAZULITE	5	F	PUR SANG	5	0	1	360,00	162,00	522,00	72,00	150
NUNUKA	4	F	PUR SANG	3	0	1	360,00	162,00	522,00	120,00	240
BIHOTZ BASC	3	F	PUR SANG	3	0	1	360,00	270,00	630,00	120,00	255
PERFECTA	3	F	PUR SANG	2	0	1	360,00	270,00	630,00	180,00	325
GUNNAR ENLUND	2	H	PUR SANG	1	0	1	360,00	270,00	630,00	360,00	
ICETS	4	F	PUR SANG	6	0	1	360,00	162,00	522,00	60,00	190
MARCUS ATILIUS	3	M	PUR SANG	1	0	1	360,00	0,00	360,00	360,00	350
LADY ANGELINA	6	F	PUR SANG	3	0	1	350,00	157,00	507,00	116,67	190
JUPITER DES ROCS	5	H	PUR SANG	4	0	1	350,00	157,00	507,00	87,50	150
ALGOT	5	H	PUR SANG	9	0	1	350,00	0,00	350,00	38,89	150
BLACK TIE	4	H	PUR SANG	5	0	1	350,00	0,00	350,00	70,00	200
WAIWERA	4	F	PUR SANG	2	0	2	350,00	157,00	507,00	175,00	235
LA GRANDE JOA	3	F	PUR SANG	3	0	1	345,00	258,00	603,00	115,00	255
OBLENSKHY	3	H	PUR SANG	5	0	1	342,00	256,00	598,00	68,40	260
HEMATITE	4	F	PUR SANG	8	0	1	342,00	0,00	342,00	42,75	250
NUIT CHOPE	5	F	PUR SANG	3	0	1	340,00	153,00	493,00	113,33	475
FIVE BY FIVE	11	H	PUR SANG	4	0	1	335,00	150,00	485,00	83,75	150
CELTIC STONE HENGE	6	F	PUR SANG	3	0	1	335,00	150,00	485,00	111,67	195
VALKANA	5	F	PUR SANG	4	0	1	335,00	150,00	485,00	83,75	225
ROYAUMONT	9	H	PUR SANG	4	0	1	331,00	148,00	479,00	82,75	310
ALL STORY	7	F	PUR SANG	3	0	1	331,00	148,00	479,00	110,33	240
ROSETTA STONE	7	H	PUR SANG	1	0	1	331,00	148,00	479,00	331,00	285
PLATINE	5	F	PUR SANG	2	0	1	331,00	148,00	479,00	165,50	225
POKER STAR	4	F	PUR SANG	4	0	1	331,00	148,00	479,00	82,75	260
MUHA MALPIC	3	F	PUR SANG	2	0	1	331,00	248,00	579,00	165,50	260
JENIPHILOST	3	F	PUR SANG	3	0	1	331,00	248,00	579,00	110,33	270
LA FLANDRINE	4	F	PUR SANG	3	0	1	331,00	148,00	479,00	110,33	250
GORA ERREALA	4	F	PUR SANG	5	0	1	331,00	148,00	479,00	66,20	190
ICE CLIMBER	6	H	PUR SANG	1	0	1	331,00	0,00	331,00	331,00	255
YOR	6	H	PUR SANG	3	0	1	320,00	144,00	464,00	106,67	230
CHUBASCO	9	H	PUR SANG	6	0	1	316,00	142,00	458,00	52,67	220
LA JAVANAISE	9	F	PUR SANG	2	0	1	316,00	142,00	458,00	158,00	220
JOLIEPIERRE	7	F	PUR SANG	2	0	1	316,00	142,00	458,00	158,00	225
JOHN STYLE	6	H	PUR SANG	1	0	1	316,00	142,00	458,00	316,00	250
STEALL PLETUDE	5	H	PUR SANG	5	0	1	316,00	142,00	458,00	63,20	255
TRUE VALUE	5	F	PUR SANG	3	0	1	316,00	142,00	458,00	105,33	235
NIIA	4	F	PUR SANG	7	0	1	316,00	142,00	458,00	45,14	195
HORDEARII	3	H	PUR SANG	4	0	1	315,00	236,00	551,00	78,75	275
