Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
ADRIAN LE LAY MARTIN	30	58	5	20	61486,00	27016,00	88502,00	8332,00	1060,10	2050	2
VACLAV JANACEK	33	43	5	17	103126,00	22814,00	125940,00	9383,00	2398,28	3125	1
JAMES WILLIAM DOYLE	27	31	5	15	624678,00	134457,00	759135,00	46297,00	20150,90	23136	1
MME MICHAELA MALACOVA	18	35	5	13	58906,00	27460,00	86366,00	9547,00	1683,03	3273	2
JENTE MARIEN	65	120	4	47	104312,00	46363,00	150675,00	16915,00	869,27	1605	2
BRUNO AUGUSTO PAIVA LOPES	25	78	4	33	71375,00	33488,00	104863,00	13443,00	915,06	2855	3
MARTIN SEIDL	30	47	4	15	98093,00	10819,00	108912,00	4606,00	2087,09	3270	2
REMI CAMPOS	8	23	4	14	49575,00	22305,00	71880,00	7746,00	2155,43	6197	3
ALEXANDRE LASTRAJOLI	18	30	4	13	49742,00	11993,00	61735,00	9174,00	1658,07	2763	2
SEBASTIEN JUST	58	113	3	43	63944,00	15174,00	79118,00	11781,00	565,88	1102	2
KOBE VANDERBEKE	24	63	3	31	51694,00	15464,00	67158,00	6323,00	820,54	2154	3
ANTHONY CARAMANOLIS	30	42	3	27	38445,00	21632,00	60077,00	7107,00	915,36	1282	1
MME AXELLE NICCO	19	44	3	22	50296,00	13768,00	64064,00	8817,00	1143,09	2647	2
AURELIEN BALLY	27	43	3	21	43303,00	22123,00	65426,00	8369,00	1007,05	1604	2
MME SIBYLLE VOGT	32	36	3	17	55169,00	14591,00	69760,00	5241,00	1532,47	1724	1
AXIL GUILLOTEAU	39	51	3	15	28984,00	18581,00	47565,00	6085,00	568,31	743	1
MME AXELLE DUQUESNOY	12	33	3	14	44797,00	20242,00	65039,00	7638,00	1357,48	3733	3
MICHEL WENDEL	17	25	3	13	35287,00	3793,00	39080,00	6415,00	1411,48	2076	1
PIERRE LE DIGABEL	15	29	3	12	26987,00	7367,00	34354,00	3488,00	930,59	1799	2
MME MARGAUX ANTZ	15	25	3	11	23004,00	9149,00	32153,00	3822,00	920,16	1534	2
KIERAN SHOEMARK	16	21	3	10	444225,00	2002,00	446227,00	1021,00	21153,57	27764	1
WILLIAM BUICK	17	19	3	9	835465,00	0,00	835465,00	0,00	43971,84	49145	1
RUDY PIMBONNET	10	30	3	9	37234,00	17121,00	54355,00	7078,00	1241,13	3723	3
MME SARAH ST LARY LEROY	12	17	3	6	26449,00	13635,00	40084,00	4640,00	1555,82	2204	1
JOSE DIOGO LOPES DUARTE	7	12	3	4	36368,00	20497,00	56865,00	7151,00	3030,67	5195	2
FRANCK FORESI	36	69	2	40	52861,00	17036,00	69897,00	8887,00	766,10	1468	2
MME AMANDINE SEIGNOUX	28	64	2	30	45007,00	7649,00	52656,00	8152,00	703,23	1607	2
MME SARAH AKARI-SOUIDANE	53	89	2	30	29084,00	15538,00	44622,00	5742,00	326,79	549	2
NICOLAS BAUDET	49	74	2	28	45054,00	23830,00	68884,00	7492,00	608,84	919	2
TIMOTHE BREBION	42	54	2	25	43900,00	16284,00	60184,00	5429,00	812,96	1045	1
MME ESTHER RUTH WEISSMEIER	36	68	2	23	43617,00	18119,00	61736,00	7209,00	641,43	1212	2
MME CHEYENNE BANZ	24	31	2	17	34735,00	19008,00	53743,00	6761,00	1120,48	1447	1
MOHAMMAD ZEESHAAN SAHEBJAN	45	96	2	16	33656,00	2070,00	35726,00	954,00	350,58	748	2
RAFAEL PEHU	10	28	2	15	41603,00	17976,00	59579,00	7712,00	1485,82	4160	3
MME ROMANE ALAVEZ	12	29	2	14	32873,00	16490,00	49363,00	6170,00	1133,55	2739	2
THOMAS HENDERSON	17	26	2	11	36825,00	13812,00	50637,00	6986,00	1416,35	2166	2
CHARLES CLAYEUX	17	20	2	11	24807,00	7529,00	32336,00	4675,00	1240,35	1459	1
MME VICTORIA ALONSO VIDAL DE LA PENA	17	32	2	10	23353,00	10139,00	33492,00	3315,00	729,78	1374	2
TITOUAN SPORLI	14	20	2	10	20564,00	0,00	20564,00	3657,00	1028,20	1469	1
MME CHLOE LECUYER	26	41	2	10	15075,00	2140,00	17215,00	1879,00	367,68	580	2
CLIFFORD LEE	13	14	2	8	365250,00	1800,00	367050,00	754,00	26089,29	28096	1
MME CELESTINE BOUVIER	22	28	2	8	30150,00	9834,00	39984,00	3788,00	1076,79	1370	1
EMILIEN MANCEAU	9	16	2	8	27273,00	0,00	27273,00	4812,00	1704,56	3030	2
MME ALEXIA LUCAS TORON	8	26	2	8	25259,00	10540,00	35799,00	3043,00	971,50	3157	3
RYAN-LEE MOORE	9	11	2	7	1773825,00	0,00	1773825,00	0,00	161256,82	197092	1
SEBASTIANO DERIU	13	18	2	7	30829,00	4307,00	35136,00	1838,00	1712,72	2371	1
FALEH NASSER BUGHENAIM	6	9	2	6	295880,00	30235,00	326115,00	22523,00	32875,56	49313	2
MME LEA SUISSE	11	16	2	6	15635,00	0,00	15635,00	2695,00	977,19	1421	1
CALLUM SHEPHERD	3	6	2	3	123080,00	2565,00	125645,00	702,00	20513,33	41027	2
MME HOLLIE DOYLE	7	9	2	3	97480,00	1080,00	98560,00	452,00	10831,11	13926	1
DAVID EGAN	7	7	2	3	95065,00	0,00	95065,00	0,00	13580,71	13581	1
PIERRE-LOUIS JAMIN	4	4	2	2	91500,00	27450,00	118950,00	5444,00	22875,00	22875	1
MME BRYONY FROST	6	6	2	2	14685,00	0,00	14685,00	2642,00	2447,50	2448	1
HECTOR CROUCH	5	7	2	1	288575,00	5715,00	294290,00	2914,00	41225,00	57715	1
DARRAGH KEENAN	4	5	2	0	51250,00	0,00	51250,00	0,00	10250,00	12812	1
GAETAN MASURE	3	3	2	0	8950,00	0,00	8950,00	1526,00	2983,33	2983	1
GREGOIRE LEGRAS	70	103	1	47	64396,00	31461,00	95857,00	11579,00	625,20	920	1
MME SOPHIE TISON	51	91	1	36	70760,00	25494,00	96254,00	9198,00	777,58	1387	2
MME CANDICE SPERRY	55	81	1	32	29910,00	14394,00	44304,00	5812,00	369,26	544	1
COSTANTINO CARBONI	24	38	1	24	32758,00	12310,00	45068,00	5243,00	862,05	1365	2
MME ELLA MUNTWYLER	15	40	1	24	24721,00	13945,00	38666,00	4430,00	618,03	1648	3
DYLAN SALMON	49	68	1	23	57754,00	30940,00	88694,00	10869,00	849,32	1179	1
MME NINON MARTEL	19	48	1	19	28607,00	9195,00	37802,00	3660,00	595,98	1506	3
LUKAS DELEAU	38	58	1	17	24543,00	14977,00	39520,00	4745,00	423,16	646	2
MR ALEX BENDJAMA	17	36	1	16	26645,00	10267,00	36912,00	5056,00	740,14	1567	2
MME OPHELIE THIEBAUT	21	56	1	15	29150,00	15869,00	45019,00	5845,00	520,54	1388	3
MME LIYA GAUBERT	23	39	1	14	25151,00	9620,00	34771,00	4791,00	644,90	1094	2
CORENTIN BERGE	30	38	1	13	29648,00	14296,00	43944,00	4936,00	780,21	988	1
THORE HAMMER-HANSEN	22	27	1	12	64191,00	18416,00	82607,00	5345,00	2377,44	2918	1
ANTHONY JARDEL	22	26	1	11	16700,00	8891,00	25591,00	3450,00	642,31	759	1
TOM MARQUAND	26	27	1	10	487483,00	12820,00	500303,00	12585,00	18054,93	18749	1
BRANDON FLAMENT	20	26	1	10	20950,00	11785,00	32735,00	2841,00	805,77	1048	1
JULES MOBIAN	10	16	1	10	16250,00	10600,00	26850,00	2694,00	1015,63	1625	2
RICARDO NICOLAS VALLE	9	13	1	8	21856,00	6325,00	28181,00	2622,00	1681,23	2428	1
MME MAELLE MORCEL	9	16	1	8	12322,00	6445,00	18767,00	2330,00	770,13	1369	2
DYLAN BROWNE MCMONAGLE	11	12	1	7	196455,00	5764,00	202219,00	2414,00	16371,25	17860	1
CARLOS ANDRES LOAIZA	11	30	1	7	23424,00	12236,00	35660,00	4086,00	780,80	2129	3
MILAN ZATLOUKAL	8	13	1	7	16038,00	7336,00	23374,00	2055,00	1233,69	2005	2
MME CONSTANCE BERGES	13	18	1	7	8759,00	4013,00	12772,00	1349,00	486,61	674	1
SAM JAMES	10	11	1	6	77320,00	0,00	77320,00	0,00	7029,09	7732	1
MME MAIKE RIEHL	9	16	1	6	15650,00	7040,00	22690,00	2945,00	978,13	1739	2
ALEXANDRE CHESNEAU	10	14	1	6	15548,00	1053,00	16601,00	2863,00	1110,57	1555	1
MME MEGANE PESLIER	6	12	1	5	20230,00	9103,00	29333,00	2604,00	1685,83	3372	2
MME LAURE NEUVILLE	6	7	1	5	14424,00	8575,00	22999,00	2599,00	2060,57	2404	1
KENEGAN DENIEL	6	8	1	5	12540,00	0,00	12540,00	2255,00	1567,50	2090	1
COLIN KEANE	15	16	1	4	127240,00	0,00	127240,00	0,00	7952,50	8483	1
MME EVELYN AILEN RODRIGUEZ	9	12	1	4	13361,00	7309,00	20670,00	2654,00	1113,42	1485	1
ANGELO ZULIANI	10	14	1	4	11927,00	0,00	11927,00	2144,00	851,93	1193	1
PABLO WERDER	7	8	1	4	9384,00	4615,00	13999,00	1328,00	1173,00	1341	1
MME ETHEL RABHI	6	14	1	4	8260,00	3716,00	11976,00	1554,00	590,00	1377	2
MME ENOLA POLLET	7	8	1	4	7900,00	3621,00	11521,00	1082,00	987,50	1129	1
MME YONA BUGEAT	5	7	1	4	7400,00	0,00	7400,00	1216,00	1057,14	1480	1
SAMUEL LEGRIX	3	7	1	3	24450,00	1080,00	25530,00	452,00	3492,86	8150	2
THEO CHEVILLARD	6	6	1	3	9095,00	0,00	9095,00	1541,00	1515,83	1516	1
CHRISTOPHE-PATRICE LEMAIRE	7	8	1	2	139290,00	0,00	139290,00	0,00	17411,25	19899	1
BILLY LOUGHNANE	4	4	1	2	74080,00	0,00	74080,00	0,00	18520,00	18520	1
FLORENT BAYLE	2	3	1	2	19533,00	0,00	19533,00	3515,00	6511,00	9766	2
MME CANELLE CRINON	3	5	1	2	14210,00	6394,00	20604,00	2678,00	2842,00	4737	2
ANGEL GUSTAVO SERRANO PINERO	1	5	1	2	9520,00	4284,00	13804,00	1794,00	1904,00	9520	5
MME BEATRICE BOSSUET	3	4	1	2	7275,00	0,00	7275,00	1237,00	1818,75	2425	1
KILLIAN MICHEL	4	4	1	2	5053,00	0,00	5053,00	817,00	1263,25	1263	1
DAVID RODRIGUEZ	15	17	1	2	4900,00	0,00	4900,00	775,00	288,24	327	1
ANTOINE COUPU	10	11	1	2	4090,00	0,00	4090,00	672,00	371,82	409	1
LUKE MORRIS	7	8	1	1	186060,00	0,00	186060,00	0,00	23257,50	26580	1
DANIEL TUDHOPE	3	3	1	1	175080,00	2745,00	177825,00	544,00	58360,00	58360	1
MME LAURA PEARSON	2	4	1	1	44145,00	0,00	44145,00	0,00	11036,25	22072	2
YUICHI KITAMURA	3	4	1	1	37100,00	375,00	37475,00	113,00	9275,00	12367	1
PATRICK JAMES COSGRAVE	2	2	1	1	21500,00	4275,00	25775,00	1790,00	10750,00	10750	1
RUPAL SINGH	3	4	1	1	11550,00	8662,00	20212,00	2626,00	2887,50	3850	1
