Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
HOMMAGE A NADINE	2	F	PUR SANG	5	0	3	3538,00	2653,00	6191,00	707,60	300
KHANWEILER	5	H	PUR SANG	4	0	4	3535,00	0,00	3535,00	883,75	255
THE WHEEL	3	F	PUR SANG	4	0	3	3529,00	2328,00	5857,00	882,25	275
QUE BELLA	3	F	PUR SANG	4	0	3	3528,00	0,00	3528,00	882,00	300
ALIZEE DE CANDALE AA	7	F	*ANGLO-ARABE*	3	0	2	3525,00	0,00	3525,00	1175,00	
ALTIMUS	3	H	PUR SANG	4	0	3	3523,00	2641,00	6164,00	880,75	240
THE LAST FOAL	3	H	PUR SANG	5	0	3	3522,00	2640,00	6162,00	704,40	270
KODVEDEV	2	H	PUR SANG	3	0	2	3520,00	2640,00	6160,00	1173,33	310
BLACK SOLEA	2	F	PUR SANG	3	0	2	3520,00	0,00	3520,00	1173,33	365
DREAM ROMY	3	F	PUR SANG	9	0	4	3515,00	2634,00	6149,00	390,56	220
L'OR DU LYS	4	F	CHEVAL AUTRE QUE PUR SANG	8	0	4	3510,00	0,00	3510,00	438,75	
MANON DU MESNIL	3	F	CHEVAL AUTRE QUE PUR SANG	2	0	2	3510,00	0,00	3510,00	1755,00	
TWIN BOY	7	H	PUR SANG	7	0	2	3504,00	1576,00	5080,00	500,57	235
LUKE THE NUKE	2	M	PUR SANG	4	0	2	3502,00	2626,00	6128,00	875,50	320
MINO PICO	6	F	PUR SANG	9	0	2	3501,00	0,00	3501,00	389,00	195
ADHAMIY	5	F	PUR SANG	4	1	0	3500,00	1575,00	5075,00	875,00	525
LOUNESS COLLONGES	4	F	CHEVAL AUTRE QUE PUR SANG	2	1	0	3500,00	0,00	3500,00	1750,00	480
MESSAGGIERU	4	H	PUR SANG	3	1	0	3500,00	0,00	3500,00	1166,67	
TORPILLON	3	H	PUR SANG	7	1	0	3500,00	0,00	3500,00	500,00	220
NOSDARGENT	10	H	PUR SANG	6	0	1	3500,00	1575,00	5075,00	583,33	305
MALAKA	3	F	ARABE	3	0	2	3500,00	2625,00	6125,00	1166,67	410
ARCTYC DE TESE	3	M	ARABE	2	0	2	3500,00	2625,00	6125,00	1750,00	
LEWIS GREY	3	H	PUR SANG	2	0	1	3500,00	2625,00	6125,00	1750,00	650
JAMES'S DELIGHT	4	H	PUR SANG	1	0	1	3500,00	0,00	3500,00	3500,00	500
MARYLIN CITY	3	F	PUR SANG	5	0	2	3498,00	2623,00	6121,00	699,60	285
LAMORNA COVE	7	F	PUR SANG	9	0	4	3492,00	0,00	3492,00	388,00	275
AMERICAN FLAG	5	H	PUR SANG	7	0	2	3490,00	1570,00	5060,00	498,57	380
TOUQUETOISE	4	F	PUR SANG	6	0	3	3488,00	1568,00	5056,00	581,33	245
AZZURA	3	F	PUR SANG	3	0	3	3480,00	2609,00	6089,00	1160,00	340
SINERGY AA	3	H	ANGLO-ARABE	3	0	2	3480,00	0,00	3480,00	1160,00	
LOUIS BANBOU	4	H	CHEVAL AUTRE QUE PUR SANG	3	0	2	3479,00	0,00	3479,00	1159,67	
MIRAGE DES OBEAUX	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	1	3478,00	0,00	3478,00	3478,00	
STRONG TEA	2	M	PUR SANG	3	0	2	3473,00	0,00	3473,00	1157,67	355
PIKES PEAK	2	M	PUR SANG	2	0	2	3465,00	2598,00	6063,00	1732,50	
GRANDEZA	3	F	PUR SANG	4	0	3	3460,00	0,00	3460,00	865,00	250
FORT PAYNE	7	M	PUR SANG	3	0	1	3458,00	1556,00	5014,00	1152,67	455
PONY BOY	3	H	PUR SANG	9	0	1	3458,00	2593,00	6051,00	384,22	240
AHLAIN	4	F	PUR SANG	2	0	1	3458,00	0,00	3458,00	1729,00	410
LADY SAHARA	3	F	PUR SANG	1	0	1	3458,00	0,00	3458,00	3458,00	
LOVELY TESS	5	F	PUR SANG	8	0	4	3457,00	1553,00	5010,00	432,13	210
GIGIILGRIGIO AA	3	M	ANGLO-ARABE	1	0	1	3456,00	0,00	3456,00	3456,00	
CICCIO BOY	7	M	PUR SANG	6	0	3	3453,00	1553,00	5006,00	575,50	395
ZAKYALA	2	F	PUR SANG	6	0	4	3452,00	2588,00	6040,00	575,33	305
KUPALA	6	F	PUR SANG	4	0	3	3450,00	1552,00	5002,00	862,50	170
AMABATI	4	F	PUR SANG	2	0	1	3450,00	1552,00	5002,00	1725,00	385
LE MALBAR	4	H	CHEVAL AUTRE QUE PUR SANG	3	0	2	3450,00	0,00	3450,00	1150,00	490
MA DAM	3	F	CHEVAL AUTRE QUE PUR SANG	3	0	2	3450,00	0,00	3450,00	1150,00	
SOLTAN GATSBY	3	H	PUR SANG	1	0	1	3450,00	2587,00	6037,00	3450,00	355
SISI DAMOUR	3	F	PUR SANG	2	0	1	3450,00	2587,00	6037,00	1725,00	
POWER'S PRINCESS	3	F	PUR SANG	5	0	2	3450,00	2587,00	6037,00	690,00	255
ROSA BONHEUR AA	3	F	ANGLO-ARABE DE COMPLEMENT	2	0	2	3450,00	0,00	3450,00	1725,00	
APOCALYPSE	3	H	PUR SANG	2	0	2	3450,00	2587,00	6037,00	1725,00	
MARSIHO	3	H	PUR SANG	1	0	1	3450,00	2587,00	6037,00	3450,00	
VIVE EN FORET	3	H	PUR SANG	3	0	2	3450,00	0,00	3450,00	1150,00	310
NADELIA	4	F	PUR SANG	3	0	2	3445,00	1550,00	4995,00	1148,33	355
PORT GALLAND	4	H	PUR SANG	9	0	4	3441,00	940,00	4381,00	382,33	190
LUNE ALKHAL COYAN	4	F	ARABE	5	0	4	3440,00	1548,00	4988,00	688,00	380
AMAZING CHRISTMAS	2	F	PUR SANG	3	0	3	3440,00	2580,00	6020,00	1146,67	315
SEVENNA'S BAY	3	F	PUR SANG	5	0	3	3438,00	0,00	3438,00	687,60	340
ROSIMIX	4	F	PUR SANG	6	0	3	3436,00	1546,00	4982,00	572,67	220
JUST INSPIRATION	2	F	PUR SANG	2	0	2	3436,00	0,00	3436,00	1718,00	
BOZAR AA	4	H	ANGLO-ARABE	6	0	4	3435,00	0,00	3435,00	572,50	
EBI	3	H	PUR SANG	4	0	4	3421,00	1181,00	4602,00	855,25	270
CORAIL DES ROCS	4	F	PUR SANG	3	0	3	3420,00	0,00	3420,00	1140,00	
BULGROOM	3	F	PUR SANG	5	0	2	3420,00	2565,00	5985,00	684,00	245
FIRST DREM	7	F	PUR SANG	9	0	3	3412,00	1534,00	4946,00	379,11	160
LINDERHOF	3	F	PUR SANG	4	0	1	3400,00	2550,00	5950,00	850,00	385
GORA ERREALA	3	F	PUR SANG	8	0	2	3400,00	2550,00	5950,00	425,00	280
ALNOORY STAR	4	F	PUR SANG	3	0	3	3400,00	0,00	3400,00	1133,33	300
FORT ETNA	3	F	PUR SANG	3	0	2	3400,00	0,00	3400,00	1133,33	350
MYRIADE MAG	3	F	PUR SANG	3	0	3	3398,00	2548,00	5946,00	1132,67	305
WAJD	3	F	PUR SANG	5	0	2	3394,00	2545,00	5939,00	678,80	280
FRAISE DES BOIS	3	F	PUR SANG	4	0	2	3385,00	2538,00	5923,00	846,25	435
KOELLE	4	H	PUR SANG	4	0	3	3385,00	1522,00	4907,00	846,25	260
PEPPER SNOW	3	F	PUR SANG	5	0	3	3384,00	175,00	3559,00	676,80	275
ZADALL	9	H	PUR SANG	3	0	2	3370,00	1516,00	4886,00	1123,33	550
VALERTA	4	F	PUR SANG	5	0	2	3368,00	1515,00	4883,00	673,60	280
IGGY CHOP	11	H	PUR SANG	5	0	3	3356,00	1508,00	4864,00	671,20	150
NISSAKIA	2	F	PUR SANG	3	0	2	3351,00	2513,00	5864,00	1117,00	375
MARALIGHT	2	F	PUR SANG	3	1	0	3350,00	2512,00	5862,00	1116,67	280
MONT STAR	3	H	CHEVAL AUTRE QUE PUR SANG	2	0	2	3350,00	0,00	3350,00	1675,00	
DA TEMPO DEA	3	F	PUR SANG	6	0	3	3350,00	675,00	4025,00	558,33	240
REACH THE STARS	3	H	PUR SANG	7	0	3	3348,00	2511,00	5859,00	478,29	225
MAGIQUE FLY	3	F	CHEVAL AUTRE QUE PUR SANG	3	0	2	3340,00	0,00	3340,00	1113,33	
PETITEJACQ AA	5	F	ANGLO-ARABE DE COMPLEMENT	2	0	2	3330,00	0,00	3330,00	1665,00	
HATFAVILLE	4	F	PUR SANG	10	0	4	3328,00	1497,00	4825,00	332,80	220
AGAT	4	H	PUR SANG	8	0	3	3327,00	1497,00	4824,00	415,88	315
SCHIKERIA	4	F	PUR SANG	3	0	3	3326,00	1496,00	4822,00	1108,67	345
MILLY WELLS	3	H	CHEVAL AUTRE QUE PUR SANG	3	0	2	3325,00	0,00	3325,00	1108,33	
RUE DU SAHEL	4	F	PUR SANG	10	0	2	3312,00	1490,00	4802,00	331,20	180
NOTRE HISTOIRE	6	H	PUR SANG	8	0	5	3312,00	1489,00	4801,00	414,00	210
RACIN OF TANGO	5	H	PUR SANG	3	0	2	3310,00	1489,00	4799,00	1103,33	230
THE SHAKING	4	F	PUR SANG	6	0	2	3310,00	1489,00	4799,00	551,67	240
JOYPHORIA	2	F	PUR SANG	2	0	2	3306,00	2479,00	5785,00	1653,00	
ZEUDI	2	F	PUR SANG	2	0	2	3306,00	2479,00	5785,00	1653,00	
SHERZAL	4	H	PUR SANG	2	0	1	3300,00	1485,00	4785,00	1650,00	380
SHADIRWAN	4	H	PUR SANG	1	0	1	3300,00	1485,00	4785,00	3300,00	420
ANTINORI	3	M	ARABE	2	0	2	3300,00	2475,00	5775,00	1650,00	
BALSAAM	3	F	ARABE	4	0	3	3300,00	2475,00	5775,00	825,00	410
GUN OF BRIXTON	3	H	PUR SANG	3	0	1	3300,00	2475,00	5775,00	1100,00	410
NUIT DE GALA	3	F	PUR SANG	5	0	2	3300,00	2475,00	5775,00	660,00	310
LE CITADIN	2	H	PUR SANG	2	0	2	3299,00	2473,00	5772,00	1649,50	
ALREHB	8	H	PUR SANG	3	0	3	3297,00	0,00	3297,00	1099,00	360
SAINT DE LOIRE	4	H	PUR SANG	6	0	4	3295,00	0,00	3295,00	549,17	
KANADA DENUO	5	H	CHEVAL AUTRE QUE PUR SANG	4	0	3	3290,00	0,00	3290,00	822,50	510
LOUNA FROMENTIN	4	F	CHEVAL AUTRE QUE PUR SANG	3	0	2	3290,00	0,00	3290,00	1096,67	
MADETOJUMPBELLEVUE	3	H	CHEVAL AUTRE QUE PUR SANG	3	0	2	3290,00	0,00	3290,00	1096,67	
POMPANO	5	H	PUR SANG	1	0	1	3288,00	1479,00	4767,00	3288,00	240
MARIGOLD SACREE	3	F	CHEVAL AUTRE QUE PUR SANG	4	0	3	3274,00	0,00	3274,00	818,50	
LORD ASRIEL D ALME	4	H	PUR SANG	13	0	2	3270,00	1111,00	4381,00	251,54	170
PARLEMENTIA	3	F	PUR SANG	10	0	4	3270,00	1814,00	5084,00	327,00	210
KICK BOXING	7	M	PUR SANG	6	0	2	3260,00	1467,00	4727,00	543,33	195
RISING WATER	2	F	PUR SANG	3	0	3	3255,00	2440,00	5695,00	1085,00	325
HISTO CHOP	2	H	PUR SANG	4	0	2	3255,00	2441,00	5696,00	813,75	300
AKVAREL	3	F	PUR SANG	4	0	3	3254,00	0,00	3254,00	813,50	330
MARVIN OF SUCCESS	3	M	PUR SANG	2	0	2	3250,00	2437,00	5687,00	1625,00	320
JOUZA	3	F	ARABE	4	0	2	3250,00	2437,00	5687,00	812,50	460
ASTRAL WAY	3	F	PUR SANG	3	0	2	3249,00	0,00	3249,00	1083,00	355
REKHALE	4	H	PUR SANG	3	0	2	3242,00	1458,00	4700,00	1080,67	275
LE RAFALE	10	H	PUR SANG	7	0	2	3240,00	1458,00	4698,00	462,86	160
DREAM ON POMPADOUR AA	5	H	ANGLO-ARABE	4	0	3	3240,00	0,00	3240,00	810,00	
LOVECAYAN	4	F	PUR SANG	9	0	3	3240,00	513,00	3753,00	360,00	215
BELLE FLEUR	3	F	PUR SANG	5	0	5	3238,00	605,00	3843,00	647,60	280
SIGMUND	5	H	PUR SANG	6	0	3	3232,00	0,00	3232,00	538,67	250
SEAGALI	6	H	PUR SANG	2	0	1	3230,00	1453,00	4683,00	1615,00	305
PREMIERE ETOILE	6	F	PUR SANG	9	0	1	3230,00	1453,00	4683,00	358,89	225
PREMIERE D'ESTEJO	5	F	PUR SANG	7	0	1	3230,00	1453,00	4683,00	461,43	240
PIRATE REBEL	4	H	PUR SANG	3	0	1	3230,00	1453,00	4683,00	1076,67	225
CAPTAIN EAGLE	7	H	PUR SANG	8	0	6	3229,00	1451,00	4680,00	403,63	250
IAMICHOP	4	H	PUR SANG	7	0	4	3227,00	1451,00	4678,00	461,00	240
STAR MAUVE	3	F	PUR SANG	3	0	3	3226,00	2418,00	5644,00	1075,33	330
LEXIE DU LANNIER	4	F	CHEVAL AUTRE QUE PUR SANG	3	0	2	3225,00	0,00	3225,00	1075,00	
STELA TREZY	2	F	PUR SANG	2	0	2	3225,00	2418,00	5643,00	1612,50	
PERCEVAL	2	M	PUR SANG	4	0	2	3225,00	2418,00	5643,00	806,25	300
ELLECOEUR DRALLIV	5	H	PUR SANG	11	0	4	3220,00	1449,00	4669,00	292,73	150
NURTURE	4	F	PUR SANG	5	0	1	3220,00	1449,00	4669,00	644,00	275
BE A LORD	4	H	PUR SANG	7	0	1	3220,00	1449,00	4669,00	460,00	285
DREAM IN PINK	2	M	PUR SANG	8	0	5	3220,00	2415,00	5635,00	402,50	275
SHOWCASE	2	F	PUR SANG	2	0	1	3220,00	2415,00	5635,00	1610,00	
STRANGELOVE	4	H	PUR SANG	11	0	1	3220,00	0,00	3220,00	292,73	215
MARCHIONESS BIRCH	2	F	PUR SANG	6	0	2	3216,00	2412,00	5628,00	536,00	300
MOPSO	4	H	PUR SANG	3	0	3	3213,00	0,00	3213,00	1071,00	320
STELLO TALLY	4	F	PUR SANG	10	0	6	3210,00	711,00	3921,00	321,00	215
POLNOR	3	H	PUR SANG	9	0	3	3207,00	2404,00	5611,00	356,33	245
PRINCE DES DUNES	7	H	PUR SANG	10	0	3	3205,00	1442,00	4647,00	320,50	160
KING OF TWIST	9	H	PUR SANG	6	0	1	3200,00	1440,00	4640,00	533,33	265
SHINING YELLOW	5	F	PUR SANG	4	0	1	3200,00	1440,00	4640,00	800,00	260
EVERWIN	5	H	PUR SANG	3	0	1	3200,00	1440,00	4640,00	1066,67	330
DISTURBED	4	H	PUR SANG	4	0	2	3200,00	1440,00	4640,00	800,00	330
PRECIOUS STAR	4	F	PUR SANG	5	0	3	3200,00	0,00	3200,00	640,00	505
AZAD	4	M	ARABE	3	0	2	3200,00	1440,00	4640,00	1066,67	400
HOPEFULLY	4	F	PUR SANG	4	0	3	3200,00	540,00	3740,00	800,00	220
B'EYARQU AL SHAHANIA	4	F	ARABE	1	0	1	3200,00	1440,00	4640,00	3200,00	
HUALA	4	F	ARABE	3	0	1	3200,00	1440,00	4640,00	1066,67	420
WAHRAN	3	H	ARABE	2	0	2	3200,00	2400,00	5600,00	1600,00	
BRAVO	6	H	PUR SANG	1	0	1	3200,00	0,00	3200,00	3200,00	
LADY SOFIA	2	F	PUR SANG	5	0	2	3199,00	2399,00	5598,00	639,80	305
GOLDEN MAZEL	2	H	PUR SANG	3	0	2	3192,00	2394,00	5586,00	1064,00	340
MY LADYS	3	F	PUR SANG	5	0	3	3189,00	0,00	3189,00	637,80	
MAFIA DES MOTTES	3	F	CHEVAL AUTRE QUE PUR SANG	2	0	2	3185,00	0,00	3185,00	1592,50	580
CARQUEIRANNE	3	H	PUR SANG	7	0	4	3185,00	0,00	3185,00	455,00	240
MAGIC VATI	8	H	PUR SANG	15	0	4	3176,00	1069,00	4245,00	211,73	200
THE GREAT HEAVEN	4	H	PUR SANG	11	0	5	3175,00	1427,00	4602,00	288,64	175
LATRACTION	4	F	CHEVAL AUTRE QUE PUR SANG	6	0	4	3169,00	0,00	3169,00	528,17	
OJIBWE	3	F	PUR SANG	5	0	3	3168,00	2375,00	5543,00	633,60	270
AGRI	5	H	PUR SANG	8	0	3	3162,00	1422,00	4584,00	395,25	225
EARLY LIGHT	7	H	PUR SANG	11	0	4	3160,00	1422,00	4582,00	287,27	210
THE MAGPIE	2	F	PUR SANG	3	0	2	3151,00	2362,00	5513,00	1050,33	360
JANNET	2	F	PUR SANG	2	0	2	3151,00	0,00	3151,00	1575,50	
KIR FLIGHT	5	H	CHEVAL AUTRE QUE PUR SANG	1	1	0	3150,00	0,00	3150,00	3150,00	545
LUCKY D'AUNOU	3	F	PUR SANG	1	1	0	3150,00	0,00	3150,00	3150,00	
GOOD TO SEE YOU	3	H	PUR SANG	1	0	1	3150,00	2362,00	5512,00	3150,00	
WHI PUMP PUMP	3	F	PUR SANG	1	0	1	3150,00	2362,00	5512,00	3150,00	
SPEED ROMAN	3	H	PUR SANG	3	0	1	3150,00	2362,00	5512,00	1050,00	310
REINE DE BLICQUY	3	F	PUR SANG	1	0	1	3150,00	2362,00	5512,00	3150,00	
DOLNIMOUR	3	M	PUR SANG	2	0	1	3150,00	2362,00	5512,00	1575,00	
LIGHT FACTOR	3	H	PUR SANG	5	0	1	3150,00	2362,00	5512,00	630,00	275
EZO FUJI	3	F	PUR SANG	2	0	1	3150,00	0,00	3150,00	1575,00	320
BLUE LILAS	3	F	PUR SANG	1	0	1	3150,00	2362,00	5512,00	3150,00	360
CAPPADOCIA	3	F	PUR SANG	2	0	2	3150,00	1012,00	4162,00	1575,00	
AKAMASOA	3	F	PUR SANG	3	0	2	3150,00	0,00	3150,00	1050,00	275
GLAMOURDALE	3	H	PUR SANG	5	0	1	3150,00	0,00	3150,00	630,00	295
NYRA	3	F	PUR SANG	1	0	1	3150,00	0,00	3150,00	3150,00	
HIMSELF	3	H	PUR SANG	6	0	4	3150,00	0,00	3150,00	525,00	265
TERRA MADRE	4	F	PUR SANG	7	0	4	3144,00	1414,00	4558,00	449,14	245
ZORBA	3	H	PUR SANG	7	0	4	3142,00	2356,00	5498,00	448,86	255
HAMARS	4	H	PUR SANG	10	0	5	3140,00	1251,00	4391,00	314,00	190
JUD	2	F	PUR SANG	2	0	2	3140,00	0,00	3140,00	1570,00	
CIRCION CHOP	2	M	PUR SANG	13	0	6	3139,00	2354,00	5493,00	241,46	285
AGATHA SENORA	4	F	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	
COEUR DE PIERRE	9	H	PUR SANG	2	0	1	3132,00	1409,00	4541,00	1566,00	450
CRONOS AA	5	H	*ANGLO-ARABE*	2	0	2	3130,00	0,00	3130,00	1565,00	
TENDER WINNER	10	H	PUR SANG	3	0	2	3125,00	1405,00	4530,00	1041,67	165
FINEHA	10	F	PUR SANG	9	0	4	3125,00	1113,00	4238,00	347,22	150
BOROSINI	4	F	PUR SANG	4	0	2	3125,00	0,00	3125,00	781,25	
SIR GEORGE	9	M	PUR SANG	2	0	1	3120,00	1404,00	4524,00	1560,00	350
FIRSTAU CHOPE	2	F	PUR SANG	6	0	4	3120,00	2340,00	5460,00	520,00	300
BIALYSTOK	7	H	PUR SANG	3	0	1	3120,00	1404,00	4524,00	1040,00	590
SEDITION	3	F	PUR SANG	7	0	1	3120,00	2340,00	5460,00	445,71	280
LADY RAE	3	F	PUR SANG	4	0	2	3120,00	0,00	3120,00	780,00	260
PAINT IT GREY	3	H	PUR SANG	1	0	1	3120,00	0,00	3120,00	3120,00	
LINGOT D'ARGENT AA	4	H	ANGLO-ARABE	9	0	4	3116,00	0,00	3116,00	346,22	
AMINACO	3	M	PUR SANG	2	0	2	3114,00	0,00	3114,00	1557,00	355
MARQUISE VERA	4	F	PUR SANG	10	0	5	3108,00	1397,00	4505,00	310,80	190
CIVIC SPIRIT	3	H	PUR SANG	4	0	2	3105,00	2328,00	5433,00	776,25	320
VERT ET MER	4	H	PUR SANG	3	0	3	3100,00	1393,00	4493,00	1033,33	280
ITAO DE BOUSSAY	4	M	PUR SANG	9	0	3	3100,00	1394,00	4494,00	344,44	155
ANONYMA	3	F	PUR SANG	6	0	2	3100,00	2325,00	5425,00	516,67	265
MUST OVER THE TOP	3	F	PUR SANG	6	0	2	3100,00	900,00	4000,00	516,67	245
CHUNKA WAKAN	4	H	PUR SANG	8	0	2	3096,00	1393,00	4489,00	387,00	185
DARLINGHURST	4	H	PUR SANG	7	0	4	3096,00	0,00	3096,00	442,29	375
TOMOE GOZEN	2	F	PUR SANG	5	0	1	3094,00	2320,00	5414,00	618,80	270
SAINT SAENS	2	M	PUR SANG	3	0	2	3090,00	2317,00	5407,00	1030,00	360
TOTAL KNOCKOUT	7	H	PUR SANG	3	0	1	3080,00	1386,00	4466,00	1026,67	230
BOMBEY	4	H	PUR SANG	7	0	1	3080,00	1386,00	4466,00	440,00	220
MAVILLA TROIS	3	F	PUR SANG	2	0	2	3080,00	1249,00	4329,00	1540,00	
MISTRAL VERGOIGNAN AA	3	H	ANGLO-ARABE	2	0	2	3075,00	0,00	3075,00	1537,50	
MA CORALIE AA	3	F	ANGLO-ARABE DE COMPLEMENT	4	0	2	3075,00	0,00	3075,00	768,75	
NUENCE'K	2	F	PUR SANG	3	0	3	3074,00	2305,00	5379,00	1024,67	345
POLYNECTAR VAL	4	H	PUR SANG	4	0	3	3070,00	0,00	3070,00	767,50	545
GOLIGHTLY	4	F	PUR SANG	4	0	2	3070,00	1381,00	4451,00	767,50	395
NAUGHTY MONTY	5	H	PUR SANG	2	0	2	3060,00	0,00	3060,00	1530,00	250
THEWIND CRIES MARY	4	F	PUR SANG	5	0	2	3050,00	0,00	3050,00	610,00	270
M'SIEURS DAMES	3	H	CHEVAL AUTRE QUE PUR SANG	2	0	2	3046,00	0,00	3046,00	1523,00	
ZARALADY	2	F	PUR SANG	3	0	3	3045,00	2283,00	5328,00	1015,00	325
GARTREE	2	M	PUR SANG	4	0	3	3045,00	2283,00	5328,00	761,25	285
SAMAGACE DU VIVIEN	11	H	PUR SANG	9	0	3	3041,00	1367,00	4408,00	337,89	190
MUSIK PLEASE	3	F	CHEVAL AUTRE QUE PUR SANG	2	0	2	3040,00	0,00	3040,00	1520,00	550
LOUNA BEACH	7	F	PUR SANG	12	0	4	3035,00	483,00	3518,00	252,92	150
MOMENT OF GRACE	3	H	CHEVAL AUTRE QUE PUR SANG	1	0	1	3020,00	0,00	3020,00	3020,00	
FILE INDIENNE	3	F	PUR SANG	4	0	2	3020,00	0,00	3020,00	755,00	275
FARNESIO	5	H	PUR SANG	3	0	2	3016,00	0,00	3016,00	1005,33	
LA SAUZEE	6	F	PUR SANG	6	0	3	3015,00	1356,00	4371,00	502,50	305
GOOD GIRL DE FAUST	3	F	PUR SANG	1	0	1	3015,00	2261,00	5276,00	3015,00	670
VICKY	3	F	PUR SANG	3	0	1	3015,00	2261,00	5276,00	1005,00	285
MALICE DU CHENET	3	F	PUR SANG	1	0	1	3015,00	2261,00	5276,00	3015,00	
STANDING STONE	5	H	PUR SANG	4	0	2	3003,00	1350,00	4353,00	750,75	310
THE FIRST DANCE	4	F	PUR SANG	5	0	1	3000,00	1350,00	4350,00	600,00	320
ISHRAAQ	4	F	ARABE	4	0	2	3000,00	1350,00	4350,00	750,00	410
JO FRANCAIS	3	H	PUR SANG	3	0	2	3000,00	1425,00	4425,00	1000,00	300
AABICHA	3	F	ARABE	3	0	2	3000,00	2250,00	5250,00	1000,00	400
MOUMTAZ D'HEM	3	M	ARABE	4	0	2	3000,00	2250,00	5250,00	750,00	400
HOBART	3	M	PUR SANG	5	0	2	3000,00	1575,00	4575,00	600,00	230
HAMAT AL EZZ	3	F	ARABE	3	0	2	3000,00	2250,00	5250,00	1000,00	425
OLYMPIC JACK	3	H	PUR SANG	3	0	2	3000,00	1125,00	4125,00	1000,00	290
PELINIA	3	F	PUR SANG	4	0	1	3000,00	2250,00	5250,00	750,00	570
FARDOWS	3	F	ARABE	2	0	1	3000,00	2250,00	5250,00	1500,00	
BIG FIVE	8	H	PUR SANG	1	0	1	3000,00	1350,00	4350,00	3000,00	410
MILLIONAIRE	6	H	PUR SANG	2	0	1	3000,00	0,00	3000,00	1500,00	330
WOODSTONE	6	H	PUR SANG	5	0	1	3000,00	0,00	3000,00	600,00	290
THE TIME	9	H	PUR SANG	5	0	2	2996,00	1347,00	4343,00	599,20	235
ROSE DE BOSDA AA	3	F	*ANGLO-ARABE*	3	0	3	2990,00	0,00	2990,00	996,67	
MAC TYSON	2	H	PUR SANG	5	0	3	2988,00	2241,00	5229,00	597,60	305
PORTAL	2	M	PUR SANG	2	0	2	2986,00	0,00	2986,00	1493,00	
MARIE DES OBEAUX	3	F	CHEVAL AUTRE QUE PUR SANG	3	0	2	2985,00	0,00	2985,00	995,00	
POLENTA	3	F	PUR SANG	5	0	3	2980,00	1860,00	4840,00	596,00	290
ATOME	6	H	PUR SANG	3	0	3	2980,00	1341,00	4321,00	993,33	290
HADYA	5	F	PUR SANG	7	0	3	2979,00	1178,00	4157,00	425,57	270
BRAMANTE	6	H	PUR SANG	11	0	2	2976,00	1339,00	4315,00	270,55	150
VERYTE	3	F	PUR SANG	6	0	2	2976,00	2232,00	5208,00	496,00	270
TERTULIANE BLOOM	5	F	PUR SANG	10	0	3	2972,00	1336,00	4308,00	297,20	180
EL TORO GRIS	2	H	PUR SANG	6	0	2	2970,00	0,00	2970,00	495,00	300
PRINCESSE MANDEL	3	F	PUR SANG	4	0	1	2964,00	2223,00	5187,00	741,00	330
ELIITE	5	H	PUR SANG	4	0	2	2960,00	0,00	2960,00	740,00	495
WASABI	4	F	PUR SANG	4	0	2	2960,00	648,00	3608,00	740,00	330
VIVRE LIBRE	3	H	PUR SANG	2	0	2	2952,00	2214,00	5166,00	1476,00	315
BARACAO	3	H	PUR SANG	2	0	2	2950,00	2212,00	5162,00	1475,00	610
SUMMER BREEZE	4	F	PUR SANG	6	0	3	2948,00	1326,00	4274,00	491,33	290
JAZZMEN	8	H	PUR SANG	5	0	2	2940,00	1323,00	4263,00	588,00	285
KOMET CHOP	2	M	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
SOVEREIGNTY	2	M	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
NERIDA	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
EXCEED THE STARS	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
ZAURA	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
SHYAMALA	10	F	PUR SANG	3	0	1	2940,00	0,00	2940,00	980,00	255
MISTRESS	3	F	PUR SANG	4	0	1	2940,00	2205,00	5145,00	735,00	345
VARESI	2	H	PUR SANG	1	0	1	2940,00	0,00	2940,00	2940,00	
VYSHYVANKA	2	F	PUR SANG	2	0	1	2940,00	0,00	2940,00	1470,00	
EXACT	4	M	PUR SANG	3	0	2	2933,00	1319,00	4252,00	977,67	330
FIRST ONE	4	H	PUR SANG	1	0	1	2926,00	1316,00	4242,00	2926,00	245
MARQUISIENNE	4	F	PUR SANG	7	0	3	2926,00	934,00	3860,00	418,00	200
JUNGLE CHOP	3	H	PUR SANG	8	0	3	2926,00	2194,00	5120,00	365,75	230
DISILLUSION	5	M	PUR SANG	1	0	1	2926,00	0,00	2926,00	2926,00	365
LOVELY JAP	4	F	CHEVAL AUTRE QUE PUR SANG	2	0	2	2925,00	0,00	2925,00	1462,50	570
SPANISH VEGA	4	H	PUR SANG	5	0	2	2910,00	0,00	2910,00	582,00	265
WEST MARTIN	6	H	PUR SANG	10	0	4	2905,00	915,00	3820,00	290,50	230
MELKISEDEK	2	M	PUR SANG	6	0	3	2902,00	2175,00	5077,00	483,67	285
