Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
NIKITA DU MAZET	7	F	PUR SANG	1	0	0	0,00	0,00	0,00		200
KARINAS DREAM	7	H	PUR SANG	4	0	0	0,00	0,00	0,00		290
LA DIVA D'ALBEN	7	F	PUR SANG	2	0	0	0,00	0,00	0,00		280
LOU MAN	7	H	PUR SANG	1	0	0	0,00	0,00	0,00		355
SCALA D'ASPE	7	F	PUR SANG	1	0	0	0,00	0,00	0,00		
DIMASTY MAJTALL	7	F	PUR SANG	2	0	0	0,00	0,00	0,00		170
ARTURO	7	H	PUR SANG	2	0	0	0,00	0,00	0,00		315
INDIAN SUNSET	7	F	PUR SANG	1	0	0	0,00	0,00	0,00		270
DOURIANN	7	H	PUR SANG	1	0	0	0,00	0,00	0,00		360
POWER PAPERS	7	M	PUR SANG	1	0	0	0,00	0,00	0,00		260
MOUTARDE	7	H	PUR SANG	3	0	0	0,00	0,00	0,00		250
REGINA LILLIE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
AMERICANO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		280
LONG STORY SHORT	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		260
SHELBYLANDOR	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		250
ODIN	6	M	PUR SANG	2	0	0	0,00	0,00	0,00		195
GWENN HA DU	6	H	PUR SANG	3	0	0	0,00	0,00	0,00		215
NEKOLETO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		250
RAQEEBB	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		360
YES ZARA	6	F	PUR SANG	4	0	0	0,00	0,00	0,00		305
MAJOR OAK	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		405
GRACEHILL	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		150
ROUGE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		180
VICTORY SALUTE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		320
SAPRISTI	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		350
FALIMAX	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		150
SPLENDINO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		320
PIANO MAN	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		330
RELY ON OLD SPORT	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		290
SORIANE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		225
KASIMSKA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		155
NANTMOR	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		260
CLEMENZA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		205
KHAMALGANE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		155
LOVELY TESS	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		185
MICHELANGELO	6	H	PUR SANG	4	0	0	0,00	0,00	0,00		325
SOLAIRE	6	F	PUR SANG	3	0	0	0,00	0,00	0,00		200
OPERA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		240
PRINCESS LAURA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		180
VIKING D'AUMONT	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		200
REMINISCE	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		255
RECOLEROS	6	H	PUR SANG	5	0	0	0,00	0,00	0,00		150
MISS GREELEY	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		215
RISKY LIGHT	6	F	PUR SANG	3	0	0	0,00	0,00	0,00		150
HAARICIA	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		240
MER NOIR	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		235
LADY ACE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		205
BELLE ANSE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		380
LADY ANGELINA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		210
DIVINE CHRISNAT	6	F	PUR SANG	4	0	0	0,00	0,00	0,00		415
BOW LANE	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		180
VERY GOOD BOY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		440
PORTRERO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		230
MAGIC STARS	6	F	PUR SANG	4	0	0	0,00	0,00	0,00		225
ROYALE WELLS	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		240
LONDON WAY	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		160
HARRY WAY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		355
GENNY DANCE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		410
KADRANE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		450
SEE THE LIGHT	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		300
PRINCESS KARA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		265
KAICLATHOLUKEV	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
KLIFF BERE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		445
SUNWHITE	6	H	PUR SANG	3	0	0	0,00	0,00	0,00		170
AKAGERA	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		205
PENSE A MOI	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		170
WINNER HORSE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		530
AZAMASTAM	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		225
CHALDERO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		380
HENRIETTA BLACK	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		225
LA MOMY	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
QUE VENDRA	6	F	PUR SANG	3	0	0	0,00	0,00	0,00		320
MONDAINAI	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		155
CATCH THE STARS	6	H	PUR SANG	3	0	0	0,00	0,00	0,00		270
MADDOX	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		155
OMICRONE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		415
AVERSA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		335
SIXTUS	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		230
PLEASEMAN	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		470
KHABESA	6	F	PUR SANG	4	0	0	0,00	0,00	0,00		180
SOURCE YVETTE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
ZAADOR	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		170
LUXU	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		450
JIEPIES MELODY	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		310
ROYAL ETINCELLE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		495
PRINCESSE DU LYS	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		500
ZELINA	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		190
RAJMAMAILLE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		310
KIRWANAKO CHANAY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		200
MY LORD	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		170
PEYRASSOL	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		250
LELLA DESJY	6	F	PUR SANG	5	0	0	0,00	0,00	0,00		215
GOLDEN TRIP	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		185
JUGANDO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		340
SYMBOLE	6	H	PUR SANG	4	0	0	0,00	0,00	0,00		205
PAPATEOU	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		265
EVER READY (FR)	6	H	PUR SANG	1	0	0	0,00	0,00	0,00		150
ALVA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		460
MERKUR	6	M	PUR SANG	1	0	0	0,00	0,00	0,00		425
KAWARETH	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		300
BEAUTIFUL MEMORY	6	F	PUR SANG	2	0	0	0,00	0,00	0,00		290
BOLSHKINOV	6	H	PUR SANG	2	0	0	0,00	0,00	0,00		215
FILLE DU ROI	6	F	PUR SANG	1	0	0	0,00	0,00	0,00		195
SULTANE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		300
SPEED HUNTER	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		225
LADYSHOW	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		150
RECORDING QUEEN	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		155
ROOSTER CROWING	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		730
LADY OF NABEUL	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		245
HARMONY GREY	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		340
MEASTER OWEN	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		270
ROXANA OF CECCA	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		175
FLY OF NIGHT	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		195
TERRA MADRE	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		210
LILITH	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		160
PADDY WHITE HEART	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
XILOFONO	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		355
REKHALE	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		260
KIND OF STAR	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		265
ALI PACHA	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		210
LE LAVANDOU	5	M	PUR SANG	1	0	0	0,00	0,00	0,00		445
FIRST DIVA	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		190
MY SWEET HOPE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		280
TWENTY SEVEN JET	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		205
VALZAK	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		230
QUARTIER MAITRE	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		250
L'AGORA GAME	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		310
BRAMANS	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		335
DSCHINGIS JOY	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		260
ATHENA DU BRIZAIS	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		
KITTEN DREAM	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		245
I STILL DREAM	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		295
LITHIUM DU BREUIL	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
LAZAR DE BEAUFOUR	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
KENPIC	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		150
DO IT FOR ME	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		150
SON OF ZOR	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		
VULDETRADE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		225
COMPOSITION	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		195
DURYTHME	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		395
HONEY BADGER	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		305
LILI FOR MOMS	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		230
LIYA CHOPE	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		205
ESPERANCE CHAUFOUR	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		210
MISS DONNA	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		190
GODESSA	5	F	PUR SANG	6	0	0	0,00	0,00	0,00		290
SOUL AND ROMANCE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		230
HIGHFIELD HEIRESS	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		165
AMAZONE ISLAND	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		265
EL TIGRE	5	H	PUR SANG	4	0	0	0,00	0,00	0,00		260
BAD DESIRE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		360
RAAGI	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		265
PORT GALLAND	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		180
AMAGI	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		170
PRETTY STORM	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		335
SNOW GHOST	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		330
PENAGOS	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		230
WALDLADY	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		180
SUPER TIE BREAK	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		255
INSPIRADO	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		235
CRUSH DES PINS	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
CHERY CHARGE	5	F	PUR SANG	5	0	0	0,00	0,00	0,00		180
SEVEN ANGELS	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		240
LOUP DU PYLA	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		205
OLAF	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		250
HAMARS	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		170
LIV GOLD	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		215
TESSALOS	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		305
MISS PARANO	5	F	PUR SANG	7	0	0	0,00	0,00	0,00		185
STEALL PLETUDE	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		270
STANGHELI	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		360
MIYALAA	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		360
MRS HOLIDAY	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		310
SO LATE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
GENERALAY	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		245
BLOOD DIAMOND	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		215
WATHAB	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		215
LE PHOCEA	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		265
CASARES	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		355
ADORABLE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		210
WINDBURN	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		260
ONCHAO	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		245
EXIT POINT	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		180
REVALITE	5	F	PUR SANG	4	0	0	0,00	0,00	0,00		290
FREEZE	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		310
SEVENTH WONDER	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		160
STELLO TALLY	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		185
VALKANA	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		270
JUST JIM	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		390
LOUP DU LARGE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
YLLIWELL	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
SHAHZADI	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		185
EDCO	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		
ERIDITA DOVER	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		225
PRIVATE DINNING	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		240
QUIDDICH	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		330
FEE DU VIVIEN	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		200
LEGENDE D OSVIN	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		190
LUNA CITY	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		195
CHAMBERI	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		270
AL HABISSET	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		260
ROSE OF THE CITY	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		325
SARAVINA	5	F	PUR SANG	2	0	0	0,00	0,00	0,00		170
GOLUPTIOUS	5	M	PUR SANG	2	0	0	0,00	0,00	0,00		360
SEE THE DREAM	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		
AGRIMONIA	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		280
BERINE DE DIANE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		200
ROSADORA	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		235
LEGENDE GREY	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		
PERLE DE BEAUVAIS	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		250
LADY DARKA	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		240
LIBRE DES ONGRAIS	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		
ECLIPSE MAGIC JEYL	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		
ETINCELLE UNIQUE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		480
DAKOVKA	5	F	PUR SANG	5	0	0	0,00	0,00	0,00		245
ANGLESEA	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		245
WELPOME	5	F	PUR SANG	3	0	0	0,00	0,00	0,00		190
GOLDEN FLASH	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		305
NEVER GIVE IN	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		370
L'HORLOGE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		150
READY KING	5	H	PUR SANG	4	0	0	0,00	0,00	0,00		245
ZEPLACETOBE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		270
SAXON GIRL	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		435
ROCAMBOLESQUE	5	H	PUR SANG	4	0	0	0,00	0,00	0,00		220
ALABAMA MOON	5	F	PUR SANG	1	0	0	0,00	0,00	0,00		345
TRENO	5	H	PUR SANG	2	0	0	0,00	0,00	0,00		215
LOR LAGOON	5	H	PUR SANG	1	0	0	0,00	0,00	0,00		300
TIC TAC	5	H	PUR SANG	3	0	0	0,00	0,00	0,00		290
GRAN HABANO	5	M	PUR SANG	2	0	0	0,00	0,00	0,00		310
ZAKHAROVA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		445
ATAMAK	4	H	PUR SANG	4	0	0	0,00	0,00	0,00		245
SASKIA DES PLACES	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		285
LIKETHEWIND	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		275
KISS ME AT SEA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		260
SIEGLINDE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		355
MARLON SUN	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		510
FAUST	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		335
REAL SOCIEDAD	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		310
PRECIOSO	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		345
ZAWAN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		385
ACTO	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		385
MAGIC LE DUN	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
THE BLACK SKY	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		330
VIF DE BOISTRON	4	H	PUR SANG	3	0	0	0,00	0,00	0,00		270
AZ ZEIVA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		315
ZEPHYR SONG	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		270
SIGNOR GALLI	4	M	PUR SANG	2	0	0	0,00	0,00	0,00		315
CHAHINE	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		190
SOGNIAMO INSIEME	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		235
DADDY'S HEART	4	H	PUR SANG	3	0	0	0,00	0,00	0,00		260
HELP DAVIER	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		285
ESPOIR AVENIR	4	M	PUR SANG	1	0	0	0,00	0,00	0,00		500
MANATHILDE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
AMANDINES	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		240
LOOK OF CECCA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		235
SAOGAWA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		220
MON BLACK DU LIVET	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		290
AWAITING CHRISTMAS	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		390
BREIZH DANSE	4	F	PUR SANG	4	0	0	0,00	0,00	0,00		195
MUSSET DE COUGNY	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		190
TANTATTENDU	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		220
MY EDEN JAMES	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		300
PERLE DU SUD	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		
SYLVABELLE	4	F	PUR SANG	3	0	0	0,00	0,00	0,00		195
PRINCESSE IRONA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
RUE DE SAVOIE	4	F	PUR SANG	3	0	0	0,00	0,00	0,00		220
GANZEVILLE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		205
GOLDEN ALQA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		320
BOHEMOS	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		525
GUACARI	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		245
VIKTHOR	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		200
LE ROI LEON	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		345
HAVE A NICE DAY	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
BOGADO	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		275
MOI AIMER TOI	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
GLORY LAND	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
FANCY DAVIS	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
VAUTOUR DU BERLAIS	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
MASKARADE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
LITTLE DARLING	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		205
MACKENZIE DU DON	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
OCEAN DU NINIAN	4	M	PUR SANG	1	0	0	0,00	0,00	0,00		
SHANA LISES	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
BIRDY LISES	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		
KISS ME LADY	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		210
MISS DARIANA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		210
KALAFA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		300
KARAWAN	4	H	PUR SANG	4	0	0	0,00	0,00	0,00		165
RAYLA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		300
LADY ZAZA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		245
ZEN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		325
RIVERA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		250
FORNALI	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		335
SCULPTURALE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		300
BOEZA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		250
GOT PLAY	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		205
CITY BABE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		340
MEYUDINE'K	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		280
ADAIYA D'OR	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		
AMIDARGENT	4	H	PUR SANG	3	0	0	0,00	0,00	0,00		375
ESSEX	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		250
DENGIE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		300
PETITFLEURDECHAMPS	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		250
KHELONYX	4	H	PUR SANG	3	0	0	0,00	0,00	0,00		350
L ORIENT EXPRESS	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		240
MERVEILLEUXDULIVET	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
SAINTE STYLEE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
DE TALE	4	M	PUR SANG	1	0	0	0,00	0,00	0,00		
DEUXMILLE	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		275
SIR MORIARTY	4	H	PUR SANG	3	0	0	0,00	0,00	0,00		
FREED FROM DESIRE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		275
MASTER DES CARRES	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
ETOILE DE RIO	4	H	PUR SANG	4	0	0	0,00	0,00	0,00		215
JONH LEMON	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		165
OPI DAQUI	4	M	PUR SANG	1	0	0	0,00	0,00	0,00		270
METAMORPHIC	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		370
BONJOUR CA VA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		350
KON'NICHIWA	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		230
HOLA VALQUIRIA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		280
TOCA BOCA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		250
ROSAPENNA	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		425
DAY DREAMING	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		355
ANCOLIE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		270
MATADOR BLOU	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
IRELIA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		265
HOT COLD	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		280
MAYA DU FENOIR	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		
MA TORNADE	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		210
ZERALDA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		155
DSCHINGIS ZANDEE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		305
DSCHINGIS RUN	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		240
DSCHINGIS NOBLESSE	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		260
MAMOUR	4	H	PUR SANG	2	0	0	0,00	0,00	0,00		
MARS DIVIN	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
MY JO OF COURSE	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		
ORLOVKA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		170
ALTAZIA AS	4	F	PUR SANG	3	0	0	0,00	0,00	0,00		230
DAVALLIA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		320
KAYSA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		220
BAI TU LONG	4	F	PUR SANG	4	0	0	0,00	0,00	0,00		165
ROYAL PLATIN	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		240
ISPERIA	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		325
GYP SEA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		270
JERRY LEE	4	H	PUR SANG	1	0	0	0,00	0,00	0,00		270
DREAM FILLY	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		265
BANMA	4	F	PUR SANG	2	0	0	0,00	0,00	0,00		220
ZYA D'AUMONT	4	F	PUR SANG	1	0	0	0,00	0,00	0,00		250
