Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR MATHIEU PITART	17	69	6	36	19081,00	8253,00	27334,00	16359,00	276,54	1122	4
MME MARIE-CLAUDE LE STANG	4	25	4	13	19021,00	8615,00	27636,00	10437,00	760,84	4755	6
MME GERALDINE VARET	5	26	3	13	18912,00	11771,00	30683,00	8802,00	727,38	3782	5
MME CORNELIA ALBRECHT	3	11	1	5	18906,00	8506,00	27412,00	3560,00	1718,73	6302	4
MR MARTIAL MARTINEZ	1	17	2	10	18841,00	8475,00	27316,00	7099,00	1108,29	18841	17
MR HAMZA ARIBI	2	7	0	7	18830,00	4417,00	23247,00	1339,00	2690,00	9415	4
MR PETER DAVID ANWYL-HARRIS	3	12	2	7	18800,00	8458,00	27258,00	17716,00	1566,67	6267	4
MME JEAN-HUGUES DE CHEVIGNY	1	7	3	1	18788,00	6542,00	25330,00	3419,00	2684,00	18788	7
MR MARCEL MEZY	17	36	0	12	18765,00	11238,00	30003,00	3894,00	521,25	1104	2
MR CHARLES BAREL	3	17	2	10	18703,00	12315,00	31018,00	8195,00	1100,18	6234	6
MR ANDREAS FEHR	1	6	1	4	18680,00	8406,00	27086,00	3518,00	3113,33	18680	6
MR JEAN-PHILIPPE DUBOIS	6	31	2	14	18679,00	9030,00	27709,00	10493,00	602,55	3113	5
MR JOSE AGUIRRE-MORENO	2	6	1	2	18660,00	13995,00	32655,00	5660,00	3110,00	9330	3
MR PATRICK PENELOPE	3	20	3	8	18615,00	8375,00	26990,00	2938,00	930,75	6205	7
ECURIE MG	5	13	2	4	18576,00	8492,00	27068,00	6952,00	1428,92	3715	3
MR ANTONIO GONCALVES	2	11	2	5	18556,00	11353,00	29909,00	7774,00	1686,91	9278	6
ECURIE TREIZE HEUREUX	2	6	1	0	18550,00	8347,00	26897,00	4995,00	3091,67	9275	3
AMO RACING LIMITED	3	4	0	2	18540,00	0,00	18540,00	0,00	4635,00	6180	1
MME HORTENSE MONFORT	6	30	2	12	18514,00	10969,00	29483,00	7976,00	617,13	3086	5
SOCIETE PASCAL ADDA	16	80	5	31	18497,00	9955,00	28452,00	18022,00	231,21	1156	5
MME JENNIFER BIANCO	10	37	4	19	18492,00	5342,00	23834,00	6913,00	499,78	1849	4
MR REINHARD OBERHAUSER	1	11	1	7	18480,00	8314,00	26794,00	3479,00	1680,00	18480	11
MR LOUIS DE ROMANET	3	11	2	7	18448,00	10170,00	28618,00	5232,00	1677,09	6149	4
SARL  ECURIE J.L. TEPPER	5	16	2	9	18421,00	9756,00	28177,00	5049,00	1151,31	3684	3
MME RENEE-LAURE KOCH	5	12	1	7	18400,00	12360,00	30760,00	3996,00	1533,33	3680	2
MR MORGAN ARBEY	3	36	3	18	18372,00	8262,00	26634,00	13845,00	510,33	6124	12
MR ANTHONY ODRY	3	36	3	18	18372,00	8262,00	26634,00	13845,00	510,33	6124	12
MR MARKUS MONSTEIN	3	14	3	1	18359,00	8260,00	26619,00	6290,00	1311,36	6120	5
MR MICHEL TOUZE	1	18	1	12	18328,00	8240,00	26568,00	4602,00	1018,22	18328	18
MME MARIE-CARMEL NAIM	3	19	0	10	18300,00	13192,00	31492,00	4090,00	963,16	6100	6
LOUGHTOWN STUD LTD	3	10	2	4	18252,00	0,00	18252,00	0,00	1825,20	6084	3
MR CHRISTOPHER RICHARD HIRST	3	3	0	3	18250,00	450,00	18700,00	136,00	6083,33	6083	1
MR REMY GROSBOIS	5	31	4	21	18244,00	8097,00	26341,00	9328,00	588,52	3649	6
GESTUT KARLSHOF	3	6	1	4	18222,00	0,00	18222,00	0,00	3037,00	6074	2
HARAS DU GRAND LYS	4	21	1	11	18209,00	8987,00	27196,00	11791,00	867,10	4552	5
STALL PHILLIP I	1	2	2	0	18200,00	8190,00	26390,00	2242,00	9100,00	18200	2
MME HEIDIE CADOT	11	34	1	17	18129,00	229,00	18358,00	5977,00	533,21	1648	3
MR ADRIEN JESUS	3	12	1	6	18095,00	8141,00	26236,00	4644,00	1507,92	6032	4
MR BRUNO DENIEL	1	5	2	3	18083,00	0,00	18083,00	3254,00	3616,60	18083	5
SHISAM CB	1	8	2	3	18077,00	8134,00	26211,00	3406,00	2259,63	18077	8
ELEVAGE DES VALLONS	6	23	0	15	18056,00	8241,00	26297,00	13391,00	785,04	3009	4
MR MUSTAFA AHMED TEEKA	5	12	1	5	18050,00	10350,00	28400,00	3138,00	1504,17	3610	2
MR GILBERT PAILLUSSON	2	45	4	17	17963,00	8074,00	26037,00	9389,00	399,18	8982	23
MME LUCY GOELET	1	6	0	6	17957,00	8080,00	26037,00	3381,00	2992,83	17957	6
HF.DEVIN (S)	12	44	3	28	17952,00	8723,00	26675,00	13395,00	408,00	1496	4
SALVADOR DINK STUD S.L.	2	3	1	2	17948,00	13460,00	31408,00	4081,00	5982,67	8974	2
MME ANDREA CHRISTINE KOETZ	1	8	1	6	17942,00	0,00	17942,00	0,00	2242,75	17942	8
MR PHILIPPE RONCIERE	4	29	2	15	17935,00	7810,00	25745,00	5224,00	618,45	4484	7
MME CHRISTINE LOPEZ	3	42	0	21	17931,00	8060,00	25991,00	3602,00	426,93	5977	14
MR CLAUDE MOULY	1	14	4	8	17920,00	8061,00	25981,00	16885,00	1280,00	17920	14
MR ANTONIO JOSE SILVA SOARES	2	22	1	13	17910,00	9872,00	27782,00	3605,00	814,09	8955	11
MR PATRICE RENAUDIN	4	26	3	19	17900,00	8417,00	26317,00	25448,00	688,46	4475	7
ECURIE FRANCKY DEFOSSE	2	9	3	0	17900,00	13424,00	31324,00	9087,00	1988,89	8950	5
MME MARINA PORTA	4	11	3	5	17874,00	10145,00	28019,00	12496,00	1624,91	4468	3
GOOD WIFE STABLE	1	5	1	3	17865,00	13398,00	31263,00	4062,00	3573,00	17865	5
CUADRA ALEX Y SOFIA CB	4	6	2	2	17856,00	3600,00	21456,00	986,00	2976,00	4464	2
MR GUY-ROGER PETIT	8	43	2	24	17851,00	11536,00	29387,00	14520,00	415,14	2231	5
MR BERNARD DASRAS	4	24	4	17	17849,00	8558,00	26407,00	23894,00	743,71	4462	6
MME SYLVAIN AKNIN	5	38	1	19	17844,00	3497,00	21341,00	3136,00	469,58	3569	8
MME ROMANE TOUDIC-GOURDON	1	10	1	7	17804,00	7695,00	25499,00	3332,00	1780,40	17804	10
MR HENRY SALEMME	10	57	4	34	17801,00	11358,00	29159,00	19743,00	312,30	1780	6
MR ALAIN CLERIN	2	6	2	2	17750,00	0,00	17750,00	0,00	2958,33	8875	3
MR JACQUES ANXO	4	29	4	19	17746,00	12330,00	30076,00	14548,00	611,93	4436	7
D&P.PROD'HOMME (S)	4	29	2	21	17746,00	7979,00	25725,00	9137,00	611,93	4436	7
CRISPIN DE MOUBRAY SARL	6	32	4	13	17731,00	2802,00	20533,00	6767,00	554,09	2955	5
ECURIE CARVALHO	2	12	1	6	17692,00	10681,00	28373,00	3238,00	1474,33	8846	6
MR STEPHANE FATTACCIO	1	13	0	10	17680,00	0,00	17680,00	3179,00	1360,00	17680	13
STALL SCHLLAU	2	16	1	6	17629,00	7931,00	25560,00	3216,00	1101,81	8814	8
MR PHILIPPE SANGLIER	1	12	1	7	17610,00	13207,00	30817,00	4003,00	1467,50	17610	12
MME GERALDINE REILLE-VILLEDEY	6	29	1	13	17602,00	12663,00	30265,00	4333,00	606,97	2934	5
MR NICOLAS FERRAND	2	14	2	4	17552,00	7895,00	25447,00	6890,00	1253,71	8776	7
CUADRA BREDA CB	1	6	2	2	17530,00	13147,00	30677,00	2606,00	2921,67	17530	6
