Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR JEAN-CLAUDE CROUTON	2	4	0	3	2268,00	1701,00	3969,00	256,00	567,00	1134	2
MR MICHEL CROUTON	2	4	0	3	2268,00	1701,00	3969,00	256,00	567,00	1134	2
MR JACQUES CASAROLI	2	2	0	2	3570,00	0,00	3570,00	256,00	1785,00	1785	1
MME CELINE CLERC	1	1	0	1	1600,00	0,00	1600,00	256,00	1600,00	1600	1
MME CHARLOTTE LANGLOIS	2	4	1	2	8741,00	5432,00	14173,00	253,00	2185,25	4370	2
MME BLANDINE DAHM	1	2	0	2	2689,00	1209,00	3898,00	253,00	1344,50	2689	2
MR BRUNO MORQUE	1	5	0	3	2706,00	1216,00	3922,00	253,00	541,20	2706	5
MME REGULA VANNOD	2	3	0	1	2223,00	1667,00	3890,00	252,00	741,00	1112	2
MR JEROME BOURGEAIS	2	3	0	2	3447,00	1549,00	4996,00	251,00	1149,00	1724	2
MR JEAN-LOUIS PARIENTE	2	2	0	1	2036,00	916,00	2952,00	250,00	1018,00	1018	1
MR MICHEL GUILLOIS	2	4	0	2	2799,00	854,00	3653,00	250,00	699,75	1400	2
MR ERIC LACHERADE	1	2	0	2	2782,00	0,00	2782,00	249,00	1391,00	2782	2
MME NATHALIE LACHERADE	1	2	0	2	2782,00	0,00	2782,00	249,00	1391,00	2782	2
MME CHRISTIAN BRESSON	2	4	0	2	2637,00	1186,00	3823,00	247,00	659,25	1318	2
MR DAVY BONILLA	2	3	0	2	3447,00	1549,00	4996,00	247,00	1149,00	1724	2
MR LAURENT JAMAULT	2	4	0	2	2182,00	1636,00	3818,00	247,00	545,50	1091	2
MME ANGELA THIBAUT	1	1	0	1	1080,00	810,00	1890,00	245,00	1080,00	1080	1
MME CLEMENCE LEMEUNIER	1	4	0	3	2618,00	1177,00	3795,00	245,00	654,50	2618	4
MME MELANIE MULLIER	1	4	0	2	5184,00	2332,00	7516,00	244,00	1296,00	5184	4
MME BRIGITTE CHARTIER LEMOINE	2	8	0	1	1296,00	583,00	1879,00	244,00	162,00	648	4
MR MATHEO BEAUNEZ	1	4	0	2	5184,00	2332,00	7516,00	244,00	1296,00	5184	4
MME VALERIE SIMON	5	12	1	4	13043,00	5867,00	18910,00	243,00	1086,92	2609	2
M.L.P. CONSULTANCY	1	4	1	2	8209,00	6154,00	14363,00	243,00	2052,25	8209	4
SUC. MAXIME JARLAN	2	4	0	3	1300,00	585,00	1885,00	243,00	325,00	650	2
LAC INTERNACIONAL	1	4	0	2	1981,00	890,00	2871,00	243,00	495,25	1981	4
ECURIE DU GRAAL	1	3	0	2	3299,00	1484,00	4783,00	243,00	1099,67	3299	3
MME MELINE MECHINEAU	3	4	1	1	5786,00	2603,00	8389,00	242,00	1446,50	1929	1
MR WILFRID CONART	1	4	0	4	4334,00	1948,00	6282,00	242,00	1083,50	4334	4
MR CHRISTIAN VEILLON	1	2	1	1	8557,00	3850,00	12407,00	241,00	4278,50	8557	2
MR ANTON DOERNER	1	1	0	1	1272,00	572,00	1844,00	239,00	1272,00	1272	1
MME REBECCA SHEPARD	3	7	0	1	1272,00	572,00	1844,00	239,00	181,71	424	2
ELEVAGE LA TOUR DE VANDEL	1	3	0	3	1755,00	739,00	2494,00	238,00	585,00	1755	3
SUC. BRUNO CAMUS-DENAIS	1	5	0	4	1692,00	760,00	2452,00	235,00	338,40	1692	5
MEZAGRI	3	4	0	3	1212,00	597,00	1809,00	234,00	303,00	404	1
MR GONZAGUE BAIJOT	1	3	0	3	2502,00	1125,00	3627,00	233,00	834,00	2502	3
MR JEAN-JACQUES RAHIER	1	3	0	3	2502,00	1125,00	3627,00	233,00	834,00	2502	3
MR THIERRY LARRIVIERE	1	1	0	1	2432,00	1094,00	3526,00	229,00	2432,00	2432	1
MR CYRIL TOLAINI	1	2	1	1	8470,00	0,00	8470,00	228,00	4235,00	8470	2
HARAS DE PLASENCE	3	7	0	2	2016,00	1512,00	3528,00	228,00	288,00	672	2
MR LOUIS BAUDRON	3	8	0	4	2912,00	862,00	3774,00	228,00	364,00	971	3
MME VALERIE SAINT-PALAIS	2	4	0	2	2016,00	1512,00	3528,00	228,00	504,00	1008	2
MME MARIE DELABAYS	2	3	0	1	2422,00	1089,00	3511,00	228,00	807,33	1211	2
MR GUY TRUQUET	1	2	0	1	1206,00	542,00	1748,00	227,00	603,00	1206	2
MR JEAN-CHARLES LEPEUDRY	1	1	1	0	11050,00	4972,00	16022,00	226,00	11050,00	11050	1
MR JEAN-LOUIS DEVILLARD	1	1	0	1	1260,00	0,00	1260,00	226,00	1260,00	1260	1
MR FREDERIC ROUX	1	3	0	2	1262,00	0,00	1262,00	226,00	420,67	1262	3
MR THOMAS CUNNANE	1	2	0	1	1200,00	540,00	1740,00	226,00	600,00	1200	2
MME AMANDINE BAUDRON	4	9	0	6	10986,00	7278,00	18264,00	226,00	1220,67	2746	2
MR JEAN-YVES BARON	1	1	0	1	2520,00	0,00	2520,00	226,00	2520,00	2520	1
L.PONTOIR (S)	2	8	0	3	3009,00	1353,00	4362,00	225,00	376,13	1504	4
MR FRANCOIS MORIN	2	3	1	0	3500,00	0,00	3500,00	224,00	1166,67	1750	2
MR MICHEL JEAN-PIERRE GAUTIER	2	3	1	0	3500,00	0,00	3500,00	224,00	1166,67	1750	2
MR SERGE CAGNA	1	2	0	1	988,00	741,00	1729,00	224,00	494,00	988	2
EARL  TOUCHSTONE	2	2	0	1	988,00	741,00	1729,00	224,00	494,00	494	1
MR YVES-MARIE AUBAULT	1	4	0	2	2387,00	1073,00	3460,00	224,00	596,75	2387	4
MR THOMAS PICHARD	1	4	0	2	2387,00	1073,00	3460,00	224,00	596,75	2387	4
MR JEAN-VINCENT TOUX	5	11	0	5	2367,00	1063,00	3430,00	221,00	215,18	473	2
MR PASCAL NOUE	3	7	0	5	2237,00	353,00	2590,00	221,00	319,57	746	2
MME VICTORIA DUBOIS	3	5	0	3	2882,00	1596,00	4478,00	221,00	576,40	961	2
MME BLANCHE CARRE PISTOLLET	1	4	0	2	4724,00	2125,00	6849,00	221,00	1181,00	4724	4
MME XENIA STADNITSKY KOLENDO	1	4	0	2	4724,00	2125,00	6849,00	221,00	1181,00	4724	4
GENETS SRL	1	3	0	1	1170,00	526,00	1696,00	220,00	390,00	1170	3
MME FRANCOISE DUPRE	1	6	0	5	5876,00	2642,00	8518,00	220,00	979,33	5876	6
